,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
SSB,0.16524515703847747,0.1248694540379605,0.09830777063322407,0.035275797030750414,0.14923277122366754,0.13647618990511173,0.039622496151838195,0.05704619671637419,0.16385432389720453,0.08916207506511047,0.16188954689631885,0.16264021576609922,0.12230048365154807,0.039339528237768116,-0.05115002810099252,0.04940936312612467,0.0027294300391023907,0.1227965978892093,0.0327274343727206,0.22319719927946818,0.4097580982165049,0.1639610124444929,0.1503777759628213,0.12427894068472428,0.17217333075764016,0.12288225285668293,0.01664521975708919,0.1681102463353357,0.028923818029077744,0.05419765007109451,0.06061439994147418,0.08149772632528383,0.05343141245824814
SSI,0.2987811608606454,0.2132746384935087,0.2443749518618699,0.15364376123770368,0.30768286653278326,0.19433587661743132,0.21033078204678848,0.21489160479229666,0.28995303640015635,0.3715515152133618,0.28895885057226883,0.29273101963216813,0.3277087346714113,0.24519049574012666,0.09754488849019079,0.17942332751563242,0.15049538061164405,0.24044653959367573,0.17764958877739168,0.31397471931136167,0.1395593578746687,0.3823560042840656,0.30817568179378996,0.3063016166550152,0.3073385475845844,0.27835427556371567,0.16281276708179512,0.3380781756558813,0.15945448925618416,0.1988922718179566,0.21993293042951523,0.3296994642186867,0.2126841872236334
STB,0.294854493544366,0.2474565800611391,0.29136837214644873,0.21585040130621913,0.2800959194519309,0.1974505308360631,0.2725765866371063,0.24433364634186497,0.28171213691570746,0.3386240762628445,0.24026272401072785,0.27993786308184804,0.3111244600149564,0.18788345364368647,0.0828100283758675,0.11287832888633077,0.24783962812859645,0.2729775415415196,0.16401036135918123,0.2805060313343218,0.12561616470148393,0.32370665277964333,0.33480064584778885,0.2913360128861602,0.2782158139769962,0.29404016928893295,0.2288068553454621,0.281932815378946,0.22568807269216795,0.2025121223040907,0.2343812243608749,0.3090932566269885,0.27758671282720826
TCB,0.2608269105557583,0.14090174718718584,0.19223442013661418,0.15787145080743772,0.24905779600557068,0.17064324524228972,0.1190787384226273,0.20214461469315723,0.22844465510219691,0.3051380064999892,0.2302654307915654,0.2769838413899253,0.31025294651827073,0.21775673655298586,0.08936736023253647,0.1161255505884729,0.12054385677291202,0.16775144238133172,0.117679614317742,0.26843432079299334,0.11405079807805157,0.28510756566924955,0.2738983462839661,0.2956660994737199,0.2557926632873436,0.1684329572159517,0.200482538415771,0.2574351553481804,0.1812065076540792,0.1509509782294053,0.2081576487248576,0.2533483033130023,0.2303573936173345
TPB,0.3195422849275523,0.21004609511089276,0.23730737636038676,0.1615661116927262,0.285117553863733,0.18891658552260998,0.15297488208013685,0.19968796539687708,0.2763170659432289,0.32071217916570477,0.23890956540953526,0.3104455236919388,0.3497882958270442,0.20569813798614656,0.019988560884993758,0.12300721674866762,0.12173701608624131,0.275533770855792,0.10610383634266403,0.339258498764093,0.16435345128073847,0.3279201051828812,0.31224202596199513,0.2853336831243105,0.3501294848140184,0.26349028319007006,0.15265827048979755,0.3474333087685858,0.15691265476488192,0.1877571587636416,0.19674101301034108,0.3016179733374038,0.19214141382381705
VCB,0.26728188856537194,0.1830720175607632,0.23854783543471442,0.17339541952930876,0.2091848315870359,0.18498110945622423,0.22711622897612196,0.24042749666914293,0.21618198086693727,0.2920279113548333,0.2216213504833353,0.24515345632066995,0.24372825290713943,0.1597341406759804,0.039951526543910584,0.10674609940757872,0.18138310104374772,0.24241385859836787,0.15269006471788932,0.2439630203169915,0.09005252930912246,0.25706737486872594,0.29140284113503473,0.22671428513322564,0.24258374219168907,0.3098937468320063,0.15687266674513828,0.2296646776128756,0.1830180846204961,0.1708780161889057,0.20623374150437576,0.22681107026940664,0.16302090474004444
VHM,0.1239687630960368,0.06861860349552744,0.13550376929998065,0.21377578644077574,0.14163957315099018,0.17227706236438953,0.21956930327665478,0.20650490607472266,0.17281956447447228,0.15539084880535642,0.11314594077736345,0.1314550302640349,0.14539634439647453,0.12596017944102536,0.26560715480211655,0.19790973602827694,0.25017843183747995,0.10559304014960286,0.10101472099979968,0.1359449666988995,0.0032268599154166495,0.1573712126654978,0.2400611071836437,0.20753909877194807,0.12988392892649717,0.1953173379195929,0.3858178699821301,0.07029550374088293,0.3950753071942861,0.3006118781509942,0.19345901519838674,0.22401041756493198,0.3149411501290841
VIB,0.2836969002599513,0.27143428571946165,0.2375089336203426,0.12277071520391143,0.27379060120159254,0.13334152308589728,0.14686352385320992,0.1711556962315846,0.22427714972424143,0.31878445030004277,0.2609945319199999,0.27052735179193926,0.30116031255995757,0.15544236542355583,-0.045331311492256804,0.029088294620027284,0.08114442346399174,0.24914067966596282,0.10412071640647998,0.28862847320403645,0.11522879138374377,0.3215199435540777,0.29657735012518865,0.23797488711184,0.3040963568404475,0.22406611949608463,0.08362042213580678,0.3518254744973381,0.10158938807460877,0.09168728259885756,0.1453074644756998,0.25055340350794836,0.17015152792403165
VIC,0.10738761042772989,0.10848314933616122,0.12799528702270904,0.23218961840279317,0.14334428928955648,0.19848813583727043,0.21123548757543517,0.1935381912567519,0.18094448778390257,0.15467503042878075,0.11046557007249944,0.15383086536030485,0.12497738713420636,0.11135380012171774,0.2210215908506527,0.17012634633397214,0.22568798785092592,0.12181050085039198,0.10374617588880873,0.1742390565070276,0.02252369447436187,0.15837833753303235,0.21826897802693085,0.1846891858401909,0.13733573175685437,0.18041570366808501,0.3869364801082228,0.05991900619946034,0.4644034497642909,0.2872559297426168,0.19191283596434122,0.23109900297269656,0.34873676955001714
VJC,0.14504474551783197,0.1195929734968654,0.14007878916276584,0.23297523915896298,0.16400110689049271,0.19096163038639608,0.22496790444655979,0.1764702641086064,0.2223280850740016,0.17429006150128087,0.16158685225251046,0.19708271581967762,0.16076348404623,0.14348476992958084,0.1711270952491802,0.19292951386280338,0.22161631532037504,0.1576772681135436,0.12418109620901031,0.160634881169813,0.07165751674120069,0.18902540249176567,0.21871808970368267,0.19460750096465199,0.18852863744555096,0.16531891627693457,0.329436793938993,0.10875614454284882,0.3234798964736775,0.38913109440487614,0.2160701149615609,0.2409697084241517,0.2726978548616105
VNM,0.17010003642378568,0.12547263552691795,0.18123262033739637,0.16536942091689805,0.15862121751341848,0.22360777672605628,0.21262906565000422,0.19806692025153436,0.1668341587475978,0.20198174332455368,0.16694661929260182,0.17764131047560067,0.17184845992543316,0.1705303893859854,0.08671029039134151,0.07740321131583074,0.18847925308890953,0.12853831914763916,0.14250929232471515,0.13918689449374308,0.03394570062100193,0.20515594755573613,0.22497540842599076,0.18289304698216827,0.1128234397800709,0.1388183886450203,0.23853422096473956,0.12322315283322645,0.2749140994680377,0.22477268100806455,0.25902973479295865,0.1976035390760028,0.21945926029358914
VPB,0.23784247061788674,0.1738045858737973,0.2006650929025846,0.18247250252715785,0.2124466048122211,0.17594662893089577,0.12243334869706374,0.16517326381667444,0.2467850257468088,0.3130871200482733,0.22275431077903546,0.24600025518439386,0.2673671033951898,0.1930901585884037,0.15269312298902404,0.1674993658004279,0.12602799306895682,0.19660627784795284,0.13391663353999103,0.2605667654404862,0.08095031182185922,0.2882919864835087,0.2789983966636891,0.2910150816658,0.267158972610652,0.1879871007255754,0.22033069914941525,0.23329511127301497,0.23770456697015138,0.2262878253923475,0.22984558502814934,0.3600750790459807,0.2838154917781016
VRE,0.11360401843214235,0.1661750796392728,0.1819884555495817,0.19232810349126037,0.1786994383502309,0.165223970186172,0.21792553853506721,0.17749847206553282,0.18499381197160752,0.17892268043846138,0.15258298235557843,0.16465523025706272,0.18145329510687352,0.1431714240297864,0.17301146010999402,0.12781219332216517,0.2090950953497547,0.1482821926874524,0.11928704511625857,0.13596071791840106,0.00045061626302475376,0.17574530057361146,0.25576794919770135,0.22219475078554857,0.150367180831596,0.17871097392203414,0.29540073568711844,0.10707884554981233,0.32499415015709565,0.2526000185680471,0.15602498899085301,0.22846619006520866,0.37466113485394925
