source,target,mean_corr,std_corr,sign_consistency,persistence_0.2,persistence_0.3,persistence_0.4,persistence_0.5,same_sector
GAS,TPB,0.2695191229596737,0.22755140210278138,0.864406779661017,0.6271186440677966,0.559322033898305,0.3050847457627119,0.13559322033898305,0
GAS,VCB,0.26594459709189305,0.22184548042656463,0.9152542372881356,0.559322033898305,0.4576271186440678,0.2542372881355932,0.1016949152542373,0
GAS,VHM,0.2805015772863703,0.180227417253437,0.9322033898305084,0.6779661016949152,0.4915254237288136,0.2711864406779661,0.1016949152542373,0
GAS,VIB,0.31030929630151816,0.20192835856096472,0.9491525423728814,0.7288135593220338,0.5084745762711864,0.3050847457627119,0.2033898305084746,0
GAS,VIC,0.2158301804762777,0.20272435559419325,0.864406779661017,0.4576271186440678,0.3050847457627119,0.2033898305084746,0.11864406779661017,0
GAS,VJC,0.19404284522832974,0.20427025370450494,0.864406779661017,0.3389830508474576,0.23728813559322035,0.1864406779661017,0.11864406779661017,0
GAS,VNM,0.3159321300544842,0.18902821702666708,0.9661016949152542,0.7288135593220338,0.5254237288135594,0.3389830508474576,0.1864406779661017,0
GAS,VPB,0.2867527834956795,0.2178365135757385,0.9322033898305084,0.6949152542372882,0.4915254237288136,0.2711864406779661,0.1864406779661017,0
GAS,VRE,0.2143165456971864,0.18646716970643235,0.864406779661017,0.4915254237288136,0.3220338983050847,0.1864406779661017,0.0847457627118644,0
GVR,HDB,0.3269800713336572,0.23187267389440636,0.8813559322033898,0.7288135593220338,0.576271186440678,0.4576271186440678,0.288135593220339,0
GVR,HPG,0.3871930081413579,0.19256546055703458,0.9661016949152542,0.8305084745762712,0.7288135593220338,0.5423728813559322,0.2711864406779661,1
GVR,LPB,0.32433430511519856,0.2589106145309316,0.8305084745762712,0.7288135593220338,0.6101694915254238,0.4576271186440678,0.23728813559322035,0
GVR,MBB,0.4423360596907388,0.2049284021452727,0.9830508474576272,0.8813559322033898,0.7627118644067796,0.6440677966101694,0.4915254237288136,0
GVR,MSN,0.3732039715976066,0.19925891606523305,0.9661016949152542,0.7288135593220338,0.6610169491525424,0.4915254237288136,0.3050847457627119,0
GVR,MWG,0.36552091050150265,0.1550245723462149,1.0,0.7966101694915254,0.6610169491525424,0.4745762711864407,0.2033898305084746,0
GVR,NVL,0.1692150402026972,0.20682983524039317,0.8305084745762712,0.3898305084745763,0.2542372881355932,0.15254237288135594,0.0847457627118644,0
GVR,PDR,0.3532154994629921,0.21144281522455552,0.8983050847457628,0.7796610169491526,0.6949152542372882,0.4745762711864407,0.3220338983050847,0
GVR,PLX,0.3955068483201103,0.20091190572362777,0.9661016949152542,0.8135593220338984,0.711864406779661,0.4745762711864407,0.3389830508474576,0
GVR,POW,0.3981377886868523,0.21272218949349808,1.0,0.8135593220338984,0.5932203389830508,0.4576271186440678,0.4067796610169492,0
GVR,SAB,0.19007104651622347,0.2160779380122508,0.7796610169491526,0.4406779661016949,0.3220338983050847,0.22033898305084745,0.0847457627118644,0
GVR,SHB,0.3647468145202541,0.2351519337261684,0.9491525423728814,0.7457627118644068,0.5932203389830508,0.4915254237288136,0.3050847457627119,0
GVR,SSB,0.19135527912728809,0.20909698084532688,0.7966101694915254,0.4745762711864407,0.23728813559322035,0.1864406779661017,0.11864406779661017,0
GVR,SSI,0.46984894523546167,0.19441314430571294,0.9830508474576272,0.9152542372881356,0.7966101694915254,0.6440677966101694,0.5084745762711864,0
GVR,STB,0.3804680115553528,0.1897315496712323,0.9830508474576272,0.8813559322033898,0.711864406779661,0.4067796610169492,0.3220338983050847,0
GVR,TCB,0.4054653322108569,0.20012660523281176,0.9661016949152542,0.8813559322033898,0.7288135593220338,0.4915254237288136,0.3559322033898305,0
GVR,TPB,0.37814465491348037,0.20931471118979822,0.9491525423728814,0.711864406779661,0.6610169491525424,0.4915254237288136,0.3559322033898305,0
GVR,VCB,0.26790573928015265,0.19747201525177743,0.8983050847457628,0.6779661016949152,0.4406779661016949,0.23728813559322035,0.11864406779661017,0
GVR,VHM,0.29421738902307765,0.2041301889046643,0.9491525423728814,0.6271186440677966,0.4406779661016949,0.3898305084745763,0.2033898305084746,0
GVR,VIB,0.3923258394276651,0.23029617509673503,0.9322033898305084,0.7627118644067796,0.6949152542372882,0.5254237288135594,0.3559322033898305,0
GVR,VIC,0.22593164254711504,0.20121976072177553,0.847457627118644,0.5084745762711864,0.3389830508474576,0.22033898305084745,0.11864406779661017,0
GVR,VJC,0.17209071534287357,0.1899648625339032,0.8305084745762712,0.4915254237288136,0.2542372881355932,0.11864406779661017,0.03389830508474576,0
GVR,VNM,0.25300339890772966,0.18955030156344327,0.8813559322033898,0.6271186440677966,0.423728813559322,0.2033898305084746,0.1016949152542373,0
GVR,VPB,0.3294504316070081,0.2304929758208648,0.9322033898305084,0.7288135593220338,0.559322033898305,0.3559322033898305,0.288135593220339,0
GVR,VRE,0.27804976572347023,0.2450770610175497,0.847457627118644,0.6610169491525424,0.4915254237288136,0.3728813559322034,0.22033898305084745,0
HDB,HPG,0.3432477823876667,0.20269434263550787,0.9491525423728814,0.711864406779661,0.6271186440677966,0.4067796610169492,0.2711864406779661,0
HDB,LPB,0.41972652764330987,0.2230751361130851,0.9661016949152542,0.7966101694915254,0.6949152542372882,0.5423728813559322,0.3898305084745763,1
HDB,MBB,0.4897264790953763,0.21486080519378975,1.0,0.8813559322033898,0.847457627118644,0.6610169491525424,0.4745762711864407,1
HDB,MSN,0.2728523906364436,0.2001932562759351,0.8983050847457628,0.6440677966101694,0.4915254237288136,0.3389830508474576,0.15254237288135594,0
HDB,MWG,0.31811225730159565,0.20015411331211452,0.9491525423728814,0.711864406779661,0.5423728813559322,0.3220338983050847,0.1694915254237288,0
HDB,NVL,0.17742605728456698,0.188126549187288,0.8135593220338984,0.5084745762711864,0.3220338983050847,0.1016949152542373,0.03389830508474576,0
HDB,PDR,0.26439013589820326,0.23568917895746633,0.864406779661017,0.6779661016949152,0.4745762711864407,0.3559322033898305,0.1016949152542373,0
HDB,PLX,0.3217051950884903,0.18985133904118814,0.9661016949152542,0.6949152542372882,0.4915254237288136,0.3389830508474576,0.23728813559322035,0
HDB,POW,0.3078298216701637,0.2444349457463309,0.8813559322033898,0.6779661016949152,0.5254237288135594,0.4406779661016949,0.288135593220339,0
HDB,SAB,0.2300420379327444,0.2287552177537431,0.8135593220338984,0.4915254237288136,0.3559322033898305,0.23728813559322035,0.15254237288135594,0
HDB,SHB,0.3916532945515568,0.26740578888069594,0.8983050847457628,0.7796610169491526,0.6949152542372882,0.559322033898305,0.423728813559322,1
HDB,SSB,0.32939544616948535,0.2109336076391613,0.9152542372881356,0.7627118644067796,0.6101694915254238,0.3898305084745763,0.22033898305084745,1
HDB,SSI,0.4184648515683605,0.1966897374789678,1.0,0.8305084745762712,0.6949152542372882,0.5423728813559322,0.3220338983050847,0
HDB,STB,0.4575305738845371,0.211595773748026,0.9830508474576272,0.8813559322033898,0.7627118644067796,0.6610169491525424,0.4067796610169492,1
HDB,TCB,0.5092671091620359,0.18098809542472366,1.0,0.9491525423728814,0.864406779661017,0.6779661016949152,0.5423728813559322,1
HDB,TPB,0.42800050738001527,0.2207928280047125,0.9830508474576272,0.7966101694915254,0.6779661016949152,0.576271186440678,0.423728813559322,1
HDB,VCB,0.3444851195451433,0.2343765286125358,0.9491525423728814,0.6949152542372882,0.6101694915254238,0.4576271186440678,0.23728813559322035,1
HDB,VHM,0.23694449803348913,0.22232471891002628,0.847457627118644,0.576271186440678,0.3898305084745763,0.22033898305084745,0.11864406779661017,0
HDB,VIB,0.449030832587831,0.21157366990163748,0.9830508474576272,0.8305084745762712,0.7288135593220338,0.5932203389830508,0.4576271186440678,1
HDB,VIC,0.23037124293592273,0.2337098775559602,0.8135593220338984,0.6271186440677966,0.423728813559322,0.288135593220339,0.11864406779661017,0
HDB,VJC,0.34077267315545784,0.2139521055596508,0.9322033898305084,0.8135593220338984,0.6440677966101694,0.3898305084745763,0.23728813559322035,0
HDB,VNM,0.2516900166413413,0.22753487398461053,0.864406779661017,0.5254237288135594,0.423728813559322,0.2711864406779661,0.11864406779661017,0
HDB,VPB,0.39718845309228173,0.22367053694552042,0.9491525423728814,0.847457627118644,0.6949152542372882,0.4915254237288136,0.3220338983050847,1
HDB,VRE,0.26729077407903507,0.2316491219842567,0.8305084745762712,0.6101694915254238,0.4406779661016949,0.3050847457627119,0.22033898305084745,0
HPG,LPB,0.3537109100365436,0.2147581892947566,0.9322033898305084,0.7627118644067796,0.7288135593220338,0.4067796610169492,0.1864406779661017,0
HPG,MBB,0.43436508541628877,0.1840276017696538,0.9830508474576272,0.864406779661017,0.7288135593220338,0.5932203389830508,0.3898305084745763,0
HPG,MSN,0.38014028646112197,0.17525809629243505,0.9830508474576272,0.864406779661017,0.6779661016949152,0.4067796610169492,0.23728813559322035,0
HPG,MWG,0.3685015988693939,0.20135328482958903,1.0,0.7796610169491526,0.5423728813559322,0.423728813559322,0.3559322033898305,0
HPG,NVL,0.1910517126070207,0.1858032786910267,0.8135593220338984,0.4745762711864407,0.3220338983050847,0.13559322033898305,0.03389830508474576,0
HPG,PDR,0.3118551469733768,0.20716075919887678,0.8813559322033898,0.7457627118644068,0.5932203389830508,0.4067796610169492,0.15254237288135594,0
HPG,PLX,0.35778893375966536,0.18841437815894466,0.9830508474576272,0.8305084745762712,0.6610169491525424,0.3559322033898305,0.22033898305084745,0
HPG,POW,0.3393298467844283,0.19958978097575775,0.9322033898305084,0.711864406779661,0.5932203389830508,0.4745762711864407,0.3050847457627119,0
HPG,SAB,0.19941113952599188,0.20948588432345971,0.8135593220338984,0.5084745762711864,0.3389830508474576,0.1016949152542373,0.06779661016949153,0
HPG,SHB,0.38032313326777156,0.22095447904434198,0.9152542372881356,0.7966101694915254,0.7457627118644068,0.5423728813559322,0.3050847457627119,0
HPG,SSB,0.2282431218558777,0.2121445227034278,0.8983050847457628,0.4406779661016949,0.3389830508474576,0.23728813559322035,0.15254237288135594,0
HPG,SSI,0.5379971301204715,0.1634105023352058,1.0,0.9661016949152542,0.8983050847457628,0.8135593220338984,0.6610169491525424,0
HPG,STB,0.38967806956733453,0.20128225218485965,0.9491525423728814,0.8983050847457628,0.6949152542372882,0.4406779661016949,0.2711864406779661,0
HPG,TCB,0.39278864577104927,0.17814265303132007,0.9830508474576272,0.847457627118644,0.711864406779661,0.423728813559322,0.2711864406779661,0
HPG,TPB,0.3914266328881128,0.20514659002918173,0.9661016949152542,0.8305084745762712,0.7288135593220338,0.5423728813559322,0.2711864406779661,0
HPG,VCB,0.3225743038709459,0.19943529393033618,0.9661016949152542,0.6779661016949152,0.559322033898305,0.3728813559322034,0.22033898305084745,0
HPG,VHM,0.30597001507346555,0.18212916598863427,0.9491525423728814,0.6949152542372882,0.559322033898305,0.3220338983050847,0.15254237288135594,0
HPG,VIB,0.38265400016237683,0.22129201847641405,0.9152542372881356,0.7288135593220338,0.6440677966101694,0.5254237288135594,0.3898305084745763,0
HPG,VIC,0.26284406606562094,0.18851815582207554,0.9322033898305084,0.559322033898305,0.4576271186440678,0.2711864406779661,0.15254237288135594,0
HPG,VJC,0.266953415346437,0.20136113098354924,0.847457627118644,0.6440677966101694,0.4406779661016949,0.2542372881355932,0.15254237288135594,0
HPG,VNM,0.3198445987661769,0.17288037957864985,0.9661016949152542,0.7457627118644068,0.5084745762711864,0.3050847457627119,0.15254237288135594,0
HPG,VPB,0.3619942586141059,0.1957979932638272,0.9491525423728814,0.7966101694915254,0.6101694915254238,0.5084745762711864,0.2542372881355932,0
HPG,VRE,0.27207603861475643,0.21857938906175833,0.9152542372881356,0.6779661016949152,0.4576271186440678,0.288135593220339,0.2033898305084746,0
LPB,MBB,0.4583126386497923,0.24759575016199012,0.9491525423728814,0.847457627118644,0.7457627118644068,0.6271186440677966,0.5423728813559322,1
LPB,MSN,0.27040155251537423,0.21097060738260454,0.8813559322033898,0.5932203389830508,0.5423728813559322,0.288135593220339,0.1694915254237288,0
LPB,MWG,0.2885222830588,0.19299631478517854,0.9661016949152542,0.6271186440677966,0.4406779661016949,0.2711864406779661,0.15254237288135594,0
LPB,NVL,0.18784404536397958,0.1870127547780503,0.8305084745762712,0.5254237288135594,0.288135593220339,0.1694915254237288,0.01694915254237288,0
LPB,PDR,0.20993063931479053,0.18870284361926673,0.864406779661017,0.559322033898305,0.3389830508474576,0.1864406779661017,0.05084745762711865,0
LPB,PLX,0.29721998402834604,0.2079031192454339,0.9322033898305084,0.6271186440677966,0.4406779661016949,0.3389830508474576,0.1694915254237288,0
LPB,POW,0.2931926845687622,0.25837005535599616,0.8983050847457628,0.576271186440678,0.423728813559322,0.3220338983050847,0.2711864406779661,0
LPB,SAB,0.20904142729932476,0.20252732621147082,0.864406779661017,0.4406779661016949,0.3050847457627119,0.2033898305084746,0.0847457627118644,0
LPB,SHB,0.4156111385829123,0.22989482346206935,0.9661016949152542,0.8135593220338984,0.711864406779661,0.5423728813559322,0.423728813559322,1
LPB,SSB,0.24775277142590674,0.22274161858388825,0.8135593220338984,0.6271186440677966,0.5084745762711864,0.288135593220339,0.11864406779661017,1
LPB,SSI,0.39620559206472067,0.21227504874410963,0.9830508474576272,0.8135593220338984,0.6949152542372882,0.5254237288135594,0.288135593220339,0
LPB,STB,0.43207087599250704,0.24005336977340927,0.9491525423728814,0.7288135593220338,0.6949152542372882,0.6610169491525424,0.423728813559322,1
LPB,TCB,0.4284210173205784,0.21315481412791326,0.9661016949152542,0.847457627118644,0.7457627118644068,0.559322033898305,0.3559322033898305,1
LPB,TPB,0.3905794636818883,0.1977447543067843,0.9661016949152542,0.847457627118644,0.6440677966101694,0.4406779661016949,0.3389830508474576,1
LPB,VCB,0.2690807990436435,0.2497895778506065,0.7966101694915254,0.6271186440677966,0.5084745762711864,0.288135593220339,0.1694915254237288,1
LPB,VHM,0.25157844139006735,0.21502164142647473,0.8983050847457628,0.5423728813559322,0.423728813559322,0.22033898305084745,0.15254237288135594,0
LPB,VIB,0.43648317188322966,0.20039714159180766,1.0,0.847457627118644,0.7627118644067796,0.559322033898305,0.423728813559322,1
LPB,VIC,0.21640372685575968,0.22502363823945018,0.7966101694915254,0.4915254237288136,0.3898305084745763,0.3050847457627119,0.13559322033898305,0
LPB,VJC,0.20267944662138293,0.24590253713175506,0.7796610169491526,0.4745762711864407,0.3728813559322034,0.22033898305084745,0.11864406779661017,0
LPB,VNM,0.21574615483826126,0.21168973686811055,0.847457627118644,0.5254237288135594,0.288135593220339,0.15254237288135594,0.06779661016949153,0
LPB,VPB,0.34336775990228047,0.23439450931502562,0.9661016949152542,0.6101694915254238,0.559322033898305,0.5084745762711864,0.3389830508474576,1
LPB,VRE,0.26443019212142055,0.20541810070029087,0.9152542372881356,0.559322033898305,0.423728813559322,0.3050847457627119,0.15254237288135594,0
MBB,MSN,0.35123970780767855,0.20788765650119712,0.9322033898305084,0.7627118644067796,0.576271186440678,0.4576271186440678,0.3389830508474576,0
MBB,MWG,0.4234671001723249,0.190534252186793,0.9830508474576272,0.8813559322033898,0.7627118644067796,0.559322033898305,0.3728813559322034,0
MBB,NVL,0.1967147090148686,0.20246141859279318,0.7796610169491526,0.4915254237288136,0.3050847457627119,0.22033898305084745,0.05084745762711865,0
MBB,PDR,0.29998268685413765,0.2168690068507532,0.9152542372881356,0.6610169491525424,0.4915254237288136,0.3559322033898305,0.22033898305084745,0
MBB,PLX,0.3974686376385727,0.21952852211392748,0.9491525423728814,0.7966101694915254,0.6949152542372882,0.4915254237288136,0.3389830508474576,0
MBB,POW,0.3939546343445304,0.24332962112823583,0.9152542372881356,0.7627118644067796,0.6271186440677966,0.5254237288135594,0.3220338983050847,0
MBB,SAB,0.21240184476310112,0.22688513082436484,0.7796610169491526,0.5084745762711864,0.3220338983050847,0.2542372881355932,0.13559322033898305,0
MBB,SHB,0.5100704183161168,0.1881019567142465,1.0,0.9152542372881356,0.847457627118644,0.711864406779661,0.6101694915254238,1
MBB,SSB,0.32845123488832983,0.2000330313382288,0.9661016949152542,0.7288135593220338,0.5084745762711864,0.4067796610169492,0.22033898305084745,1
MBB,SSI,0.5113197462563063,0.15414873657817643,1.0,1.0,0.9152542372881356,0.7288135593220338,0.5084745762711864,0
MBB,STB,0.5725820266698054,0.17547187060722308,1.0,0.9491525423728814,0.9152542372881356,0.847457627118644,0.7457627118644068,1
MBB,TCB,0.6547878606336545,0.15158106410378117,1.0,0.9830508474576272,0.9661016949152542,0.9491525423728814,0.8813559322033898,1
MBB,TPB,0.5593029856714055,0.18184319377008973,1.0,0.9830508474576272,0.864406779661017,0.7627118644067796,0.6779661016949152,1
MBB,VCB,0.387507389633495,0.21361911491057015,0.9830508474576272,0.7627118644067796,0.6101694915254238,0.4745762711864407,0.3389830508474576,1
MBB,VHM,0.31691216041554626,0.229092098390985,0.9491525423728814,0.6779661016949152,0.4915254237288136,0.3559322033898305,0.2711864406779661,0
MBB,VIB,0.584647184762232,0.15214714871094762,1.0,1.0,0.9661016949152542,0.8813559322033898,0.6779661016949152,1
MBB,VIC,0.2628791332360797,0.2092602776793352,0.8983050847457628,0.559322033898305,0.3559322033898305,0.3220338983050847,0.2033898305084746,0
MBB,VJC,0.273280849797528,0.19153232824351688,0.9152542372881356,0.5932203389830508,0.3728813559322034,0.3050847457627119,0.15254237288135594,0
MBB,VNM,0.3143319783104514,0.188527063583124,0.9830508474576272,0.6610169491525424,0.4915254237288136,0.3898305084745763,0.13559322033898305,0
MBB,VPB,0.5045235596803632,0.2188165272954956,0.9661016949152542,0.9152542372881356,0.847457627118644,0.7627118644067796,0.5084745762711864,1
MBB,VRE,0.29802516126019846,0.22509790421639417,0.8983050847457628,0.6271186440677966,0.5084745762711864,0.3389830508474576,0.1864406779661017,0
MSN,MWG,0.39895103121984615,0.15255215204182263,1.0,0.8983050847457628,0.7288135593220338,0.4915254237288136,0.23728813559322035,0
MSN,NVL,0.21917080243160791,0.19445021690976452,0.847457627118644,0.576271186440678,0.423728813559322,0.2033898305084746,0.01694915254237288,0
MSN,PDR,0.30148843966072764,0.2238436000852977,0.8813559322033898,0.7457627118644068,0.6101694915254238,0.4745762711864407,0.11864406779661017,0
MSN,PLX,0.29200968631965074,0.2271478945430805,0.9152542372881356,0.6949152542372882,0.5254237288135594,0.3389830508474576,0.1694915254237288,0
MSN,POW,0.33230153255839956,0.17925789788627175,0.9830508474576272,0.7288135593220338,0.5932203389830508,0.4745762711864407,0.1864406779661017,0
MSN,SAB,0.27121251597897983,0.18742146943864035,0.8813559322033898,0.6271186440677966,0.4915254237288136,0.2711864406779661,0.13559322033898305,1
MSN,SHB,0.30579118892667834,0.22944842863653767,0.9152542372881356,0.7457627118644068,0.576271186440678,0.3898305084745763,0.22033898305084745,0
MSN,SSB,0.2031011933070161,0.20243191991976967,0.8135593220338984,0.4576271186440678,0.2711864406779661,0.15254237288135594,0.1016949152542373,0
MSN,SSI,0.3731388978364758,0.193841363389091,1.0,0.7796610169491526,0.5932203389830508,0.4915254237288136,0.3050847457627119,0
MSN,STB,0.30779597044272405,0.1846978562987755,0.9491525423728814,0.711864406779661,0.5084745762711864,0.288135593220339,0.11864406779661017,0
MSN,TCB,0.3361848664180202,0.2003280524361652,0.9491525423728814,0.711864406779661,0.559322033898305,0.4067796610169492,0.22033898305084745,0
MSN,TPB,0.3074669562434569,0.1828152952692517,0.9491525423728814,0.7288135593220338,0.559322033898305,0.3898305084745763,0.13559322033898305,0
MSN,VCB,0.31337337249271857,0.18185751324650296,0.9491525423728814,0.711864406779661,0.5084745762711864,0.3389830508474576,0.1694915254237288,0
MSN,VHM,0.32346568132623443,0.19052532853611412,0.9491525423728814,0.6610169491525424,0.4745762711864407,0.3898305084745763,0.22033898305084745,0
MSN,VIB,0.33834087045140593,0.18290992441706608,0.9830508474576272,0.7288135593220338,0.576271186440678,0.3898305084745763,0.23728813559322035,0
MSN,VIC,0.23007646077674207,0.18878382728653653,0.8983050847457628,0.559322033898305,0.3559322033898305,0.1694915254237288,0.11864406779661017,0
MSN,VJC,0.31019935873597937,0.15661987444299066,0.9830508474576272,0.7627118644067796,0.5254237288135594,0.3050847457627119,0.1016949152542373,0
MSN,VNM,0.33606993326187773,0.17221824643482708,0.9830508474576272,0.7457627118644068,0.576271186440678,0.3898305084745763,0.15254237288135594,1
MSN,VPB,0.30095896945157946,0.19014887321260085,0.9152542372881356,0.7288135593220338,0.5423728813559322,0.3050847457627119,0.1694915254237288,0
MSN,VRE,0.29722381232397166,0.22376531057072754,0.8813559322033898,0.711864406779661,0.5254237288135594,0.3559322033898305,0.1694915254237288,0
MWG,NVL,0.1935483700794184,0.17594083932185411,0.8813559322033898,0.5084745762711864,0.2542372881355932,0.1694915254237288,0.03389830508474576,0
MWG,PDR,0.2644033156845906,0.19045601964671813,0.8813559322033898,0.6440677966101694,0.4576271186440678,0.2542372881355932,0.11864406779661017,0
MWG,PLX,0.321378201833859,0.18280640143071525,0.9661016949152542,0.7457627118644068,0.4406779661016949,0.3220338983050847,0.15254237288135594,0
MWG,POW,0.32634999210776533,0.22017013028129284,0.8983050847457628,0.6779661016949152,0.5932203389830508,0.423728813559322,0.23728813559322035,0
MWG,SAB,0.2013370398429083,0.2213798983189209,0.8305084745762712,0.4576271186440678,0.3050847457627119,0.1694915254237288,0.15254237288135594,0
MWG,SHB,0.3179192311985934,0.19938767949861205,0.9322033898305084,0.7288135593220338,0.5423728813559322,0.3898305084745763,0.2033898305084746,0
MWG,SSB,0.1407131955257276,0.2309352193161384,0.6610169491525424,0.3559322033898305,0.2542372881355932,0.1864406779661017,0.1016949152542373,0
MWG,SSI,0.4391668494844674,0.1897580640218989,0.9830508474576272,0.9152542372881356,0.7796610169491526,0.6271186440677966,0.4067796610169492,0
MWG,STB,0.3391889058124205,0.20499323075555387,0.9152542372881356,0.711864406779661,0.6101694915254238,0.4067796610169492,0.2033898305084746,0
MWG,TCB,0.41884330696537525,0.2130776833420864,0.9830508474576272,0.8135593220338984,0.7457627118644068,0.5423728813559322,0.4067796610169492,0
MWG,TPB,0.3389878864525617,0.1715475197446751,0.9491525423728814,0.7966101694915254,0.6101694915254238,0.4067796610169492,0.1694915254237288,0
MWG,VCB,0.2567228760451173,0.21502561527797326,0.8813559322033898,0.5254237288135594,0.423728813559322,0.2542372881355932,0.15254237288135594,0
MWG,VHM,0.2610804457217753,0.19392739709620122,0.8983050847457628,0.5932203389830508,0.3728813559322034,0.23728813559322035,0.13559322033898305,0
MWG,VIB,0.3930259706962692,0.19730412519635626,0.9322033898305084,0.8813559322033898,0.711864406779661,0.5084745762711864,0.2542372881355932,0
MWG,VIC,0.1839130881626919,0.17904512307185366,0.864406779661017,0.4067796610169492,0.2542372881355932,0.13559322033898305,0.05084745762711865,0
MWG,VJC,0.2423234296557289,0.1424172488313138,0.9322033898305084,0.6440677966101694,0.3389830508474576,0.13559322033898305,0.0,0
MWG,VNM,0.2611289793038202,0.18970127396073896,0.8983050847457628,0.6610169491525424,0.4406779661016949,0.2711864406779661,0.13559322033898305,0
MWG,VPB,0.35602727338066775,0.18455413318186484,0.9661016949152542,0.8813559322033898,0.6271186440677966,0.3898305084745763,0.22033898305084745,0
MWG,VRE,0.24619790353028898,0.18919453858084742,0.8813559322033898,0.6101694915254238,0.3728813559322034,0.1694915254237288,0.1016949152542373,0
NVL,PDR,0.3951431892555417,0.20353733769534257,0.9830508474576272,0.7966101694915254,0.7288135593220338,0.4915254237288136,0.3389830508474576,1
NVL,PLX,0.17221138191718038,0.17677515735730848,0.7966101694915254,0.4576271186440678,0.288135593220339,0.15254237288135594,0.01694915254237288,0
NVL,POW,0.1860784726448015,0.17726032155237503,0.847457627118644,0.4745762711864407,0.23728813559322035,0.15254237288135594,0.03389830508474576,0
NVL,SAB,0.12057425066853297,0.18770227425210337,0.6949152542372882,0.3559322033898305,0.1864406779661017,0.1016949152542373,0.05084745762711865,0
NVL,SHB,0.17715779132737963,0.1768695589248131,0.8305084745762712,0.4576271186440678,0.3050847457627119,0.11864406779661017,0.03389830508474576,0
NVL,SSB,0.1217888558441279,0.18840463822191483,0.6949152542372882,0.4406779661016949,0.1694915254237288,0.06779661016949153,0.01694915254237288,0
NVL,SSI,0.26495028415180577,0.1730512162102745,0.9491525423728814,0.7288135593220338,0.3898305084745763,0.23728813559322035,0.0847457627118644,0
NVL,STB,0.1731783125665056,0.20393419448259792,0.8135593220338984,0.4915254237288136,0.288135593220339,0.1694915254237288,0.0,0
NVL,TCB,0.22529406722564738,0.18456566598901095,0.8983050847457628,0.5932203389830508,0.3728813559322034,0.1694915254237288,0.1016949152542373,0
NVL,TPB,0.1620196383707657,0.19263261565846398,0.7288135593220338,0.4576271186440678,0.288135593220339,0.13559322033898305,0.0,0
NVL,VCB,0.13772858472529814,0.1696197844659565,0.8305084745762712,0.3220338983050847,0.2033898305084746,0.05084745762711865,0.0,0
NVL,VHM,0.19993455836073484,0.17808560597176945,0.8983050847457628,0.4915254237288136,0.2542372881355932,0.1864406779661017,0.05084745762711865,1
NVL,VIB,0.20382657230719048,0.2088735006007035,0.8135593220338984,0.5084745762711864,0.3728813559322034,0.22033898305084745,0.03389830508474576,0
NVL,VIC,0.17023953328423078,0.18416943487251322,0.847457627118644,0.4576271186440678,0.2033898305084746,0.1016949152542373,0.0847457627118644,1
NVL,VJC,0.1118303960687236,0.1988293636277475,0.6949152542372882,0.3050847457627119,0.1694915254237288,0.1016949152542373,0.05084745762711865,0
NVL,VNM,0.09919797645199596,0.16050890496167192,0.7796610169491526,0.3389830508474576,0.11864406779661017,0.0,0.0,0
NVL,VPB,0.2021131615968668,0.17463643070037063,0.864406779661017,0.5932203389830508,0.3559322033898305,0.15254237288135594,0.01694915254237288,0
NVL,VRE,0.1588940621674124,0.19775831865688875,0.7457627118644068,0.5254237288135594,0.288135593220339,0.1694915254237288,0.01694915254237288,1
PDR,PLX,0.23863950358393934,0.1731239902965205,0.9322033898305084,0.5932203389830508,0.3728813559322034,0.1864406779661017,0.06779661016949153,0
PDR,POW,0.2406612641819634,0.20892454930787852,0.9152542372881356,0.5254237288135594,0.3728813559322034,0.2711864406779661,0.1016949152542373,0
PDR,SAB,0.1495197048346155,0.1973592627786195,0.7288135593220338,0.3389830508474576,0.2033898305084746,0.11864406779661017,0.06779661016949153,0
PDR,SHB,0.27053012278851124,0.19210210804954123,0.864406779661017,0.6440677966101694,0.4745762711864407,0.3220338983050847,0.11864406779661017,0
PDR,SSB,0.15996685115868997,0.22097865527661928,0.7288135593220338,0.4406779661016949,0.3559322033898305,0.2033898305084746,0.05084745762711865,0
PDR,SSI,0.4062019236841701,0.21374499132468938,0.9491525423728814,0.8813559322033898,0.6779661016949152,0.5084745762711864,0.3389830508474576,0
PDR,STB,0.2518405767947844,0.20839157405854694,0.847457627118644,0.711864406779661,0.4576271186440678,0.2711864406779661,0.1016949152542373,0
PDR,TCB,0.30973794216246214,0.20804539330059682,0.9152542372881356,0.6949152542372882,0.4576271186440678,0.3728813559322034,0.22033898305084745,0
PDR,TPB,0.2618449632585524,0.21799732047217285,0.864406779661017,0.5932203389830508,0.4406779661016949,0.3389830508474576,0.1694915254237288,0
PDR,VCB,0.2397479454112409,0.19763038774447522,0.864406779661017,0.5084745762711864,0.3898305084745763,0.288135593220339,0.1016949152542373,0
PDR,VHM,0.21865364821631023,0.21066247068284916,0.847457627118644,0.5423728813559322,0.3728813559322034,0.2033898305084746,0.13559322033898305,1
PDR,VIB,0.3053282304758808,0.23172549751798782,0.8983050847457628,0.6440677966101694,0.5423728813559322,0.3559322033898305,0.288135593220339,0
PDR,VIC,0.16433358598277056,0.19075585506635398,0.864406779661017,0.4067796610169492,0.22033898305084745,0.11864406779661017,0.06779661016949153,1
