ticker,date,sentiment_1d,news_count_1d,grp,ret_1d,ret_2d,ret_3d,ret_5d,ret_10d
GAS,2024-11-13,0.0,1.0,neu,-0.007184347294405313,-0.012992968511158831,-0.007184347294405313,-0.027361663099969458,-0.0029043106083765924
GAS,2025-04-29,0.6666666666666666,1.0,pos,0.0034620991253644373,0.02223032069970854,0.03771865889212833,0.04792274052478129,0.05994897959183665
GAS,2025-05-16,0.0,1.0,neu,-0.01770672167784082,-0.020973010142685267,-0.024239298607529713,0.019425820869864108,0.05174488567990365
GAS,2025-06-27,0.0,1.0,neu,-0.002968286205280446,-0.023590064052491866,-0.023590064052491866,-0.023590064052491866,-0.0015622558975161294
GAS,2025-08-07,0.5,1.0,pos,0.0159901599015988,0.01891143911439097,0.020295202952029356,0.008763837638376293,0.0029212792127921716
GAS,2025-08-18,0.5,1.0,pos,-0.0013659128851115643,-0.02428289573531639,-0.01001669449081799,-0.01851570799817881,-0.03171953255425719
GAS,2025-08-28,0.5,1.0,pos,-0.016949152542373058,-0.016949152542373058,-0.01078582434514641,-0.035439137134052445,-0.026194144838212696
GAS,2025-09-22,0.6666666666666666,1.0,pos,-0.003236245954692518,-0.003236245954692518,0.0016181229773462036,-0.004854368932038833,-0.016181229773462813
GAS,2025-10-31,0.0,1.0,neu,-0.0016233766233766378,-0.017857142857142905,0.022727272727272707,0.02110389610389607,0.01948051948051943
GAS,2025-11-10,0.0,1.0,neu,-0.0016339869281045694,0.011437908496731986,0.02777777777777768,0.02941176470588225,-0.0032679738562092497
GAS,2025-12-01,0.5,1.0,pos,0.010703363914372988,-0.013761467889908396,-0.006116207951070374,0.0,-0.050458715596330306
GAS,2025-12-19,0.6666666666666666,1.0,pos,0.020312499999999956,0.020312499999999956,0.03281249999999991,0.1015625,0.24279989446529096
GAS,2025-12-23,0.6666666666666666,1.0,pos,0.012251148545176171,0.059724349157733725,0.07963246554364467,0.1355080412065514,0.24279989446529096
GAS,2025-12-31,0.0,1.0,neu,0.06858784744334459,0.09127016201782547,0.1214822794254802,0.1355080412065514,0.24279989446529096
GAS,2026-02-10,0.0,1.0,neu,-0.05292479108635095,-0.058495821727019504,-0.056638811513463394,0.02599814298978642,0.14577530176415965
GAS,2026-02-24,0.6666666666666666,1.0,pos,-0.004524886877828038,-0.040723981900452455,-0.0235294117647058,0.11674208144796383,-0.12217194570135748
GAS,2026-03-16,0.0,1.0,neu,-0.017064846416382284,0.04323094425483509,0.0022753128555175195,-0.08418657565415255,-0.08077360637087605
GAS,2026-04-14,0.6666666666666666,1.0,pos,-0.0012610340479192184,-0.01134930643127352,0.010088272383354413,-0.007566204287515643,-0.05170239596469095
GAS,2026-05-18,0.0,1.0,neu,-0.06875064897881272,-0.03548387096774186,-0.06129032258064515,-0.11827956989247312,-0.09462365591397848
GAS,2026-05-25,0.0,1.0,neu,0.0060975609756097615,-0.0060975609756097615,-0.003658536585365857,0.02682926829268295,0.023170731707317094
GAS,2026-05-27,0.0,1.0,neu,0.0024539877300613355,0.07239263803680984,0.03312883435582825,0.036809815950920255,
GVR,2020-10-28,0.6666666666666666,1.0,pos,0.021897810218977964,0.05596107055961075,0.08921330089213297,0.1355080412065514,0.21573398215733985
GVR,2021-03-17,0.5,1.0,pos,0.03367496339677878,0.009882869692532825,0.0,-0.052342606149341164,-0.06405563689604687
GVR,2021-03-19,0.0,1.0,neu,-0.00978615440376951,-0.021384559623051858,-0.06161652772743742,-0.0898876404494382,-0.05654222544400145
GVR,2021-06-18,0.0,1.0,neu,0.0,-0.00409706901985496,-0.028994642294358663,0.013236684525685494,0.04947998739363357
GVR,2021-06-25,0.5,1.0,pos,0.03856920684292375,0.021461897356143123,0.0012441679626749025,0.035769828926905056,-0.09580093312597193
GVR,2021-09-23,0.6666666666666666,1.0,pos,-0.005552308591466937,-0.04295733489187603,-0.03769725306838101,-0.03506721215663344,0.02688486265341905
GVR,2022-05-20,0.6666666666666666,1.0,pos,0.0,0.01896162528216716,0.06952595936794603,0.0758465011286682,0.055079006772009054
GVR,2022-08-08,0.0,1.0,neu,0.0059676044330776445,-0.002131287297527762,-0.01577152600170506,-0.009803921568627416,-0.05754475703324813
GVR,2022-08-09,0.0,1.0,neu,-0.008050847457627186,-0.0216101694915255,-0.015677966101694918,-0.017796610169491633,-0.05127118644067796
GVR,2023-04-04,0.6666666666666666,1.0,pos,0.015676028739386005,-0.022207707380796804,-0.003265839320705455,0.018288700195950414,-0.028739386022207825
GVR,2023-06-20,0.6666666666666666,1.0,pos,0.03713968957871416,0.029379157427938063,0.010532150776053184,0.04268292682926833,0.07982261640798227
GVR,2023-09-15,0.6666666666666666,1.0,pos,-0.019824804057169243,-0.013370216689718939,0.022130013831258566,-0.03319502074688807,-0.13739050253573082
GVR,2024-03-12,0.6666666666666666,1.0,pos,0.022027858762552643,0.03790087463556846,0.09491415613864573,0.030126336248785135,0.07256235827664392
GVR,2024-03-20,0.0,1.0,neu,0.013732833957553092,0.013732833957553092,-0.027465667915106073,0.018414481897628177,0.04431960049937578
GVR,2024-06-17,0.6666666666666666,1.0,pos,0.017802332719459635,0.007366482504604033,0.01933701657458564,-0.010435850214855602,0.028545119705340793
GVR,2024-06-27,0.0,1.0,neu,-0.05004264998578345,-0.04719931760022755,-0.03895365368211556,-0.027864657378447677,0.026158657947114028
GVR,2024-09-12,0.0,1.0,neu,0.001481481481481417,0.010074074074074124,0.03051851851851861,0.033185185185185206,0.053629629629629694
GVR,2025-02-20,0.6666666666666666,1.0,pos,0.0015678896205706394,0.003135779241141279,-0.007525870178739513,0.01097522734399492,0.05111320163060529
GVR,2025-05-26,0.5,1.0,pos,0.01933895921237694,0.02777777777777768,0.01933895921237694,0.015822784810126667,-0.039732770745429025
GVR,2025-06-18,0.0,1.0,neu,0.031129765652325947,0.006995452955578907,0.027632039174536605,0.062259531304652116,0.07764952780692536
GVR,2025-08-05,0.0,1.0,neu,0.009820521503555613,0.038266169996613586,0.021672875042329842,0.0833051134439553,0.05655265831357936
GVR,2025-09-16,0.6666666666666666,1.0,pos,-0.018601446779194064,-0.022046159145711397,-0.028591112642094463,-0.04581467447468146,-0.0592490527040993
GVR,2026-03-13,0.0,1.0,neu,-0.027941176470588358,-0.020588235294117685,0.0,-0.09558823529411764,-0.05588235294117638
GVR,2026-05-21,0.0,1.0,neu,-0.024861878453038777,-0.05248618784530401,-0.029005524861878573,-0.05110497237569067,-0.023480662983425438
HDB,2018-03-06,0.5,1.0,pos,-0.015795868772782606,-0.015795868772782606,-0.015795868772782606,-0.020656136087484844,0.018226002430133725
HDB,2018-06-12,0.0,1.0,neu,0.0025673940949935137,-0.04107830551989733,-0.04364569961489084,-0.1001283697047497,-0.06675224646983313
HDB,2019-04-02,0.0,1.0,neu,-0.019332161687170557,0.014059753954305698,0.01581722319859402,-0.0017574692442883233,-0.010544815465729385
HDB,2019-05-31,0.0,1.0,neu,-0.020408163265306034,-0.02597402597402587,-0.014842300556586308,-0.014842300556586308,-0.02597402597402587
HDB,2019-06-05,0.0,1.0,neu,-0.0037664783427494575,0.0,-0.0037664783427494575,-0.0037664783427494575,-0.024482109227871973
HDB,2020-03-20,0.5,1.0,pos,-0.06875064897881272,-0.08221212658519435,-0.048426150121065326,-0.125558085617289,-0.01937046004842613
HDB,2020-05-19,0.6666666666666666,2.0,pos,-0.004301075268817289,0.06451612903225801,0.015053763440860068,0.034408602150537426,0.13118279569892466
HDB,2020-06-18,0.0,1.0,neu,0.009541984732824416,-0.001908396946564861,-0.001908396946564861,-0.03053435114503822,-0.06870229007633588
HDB,2020-08-04,0.6666666666666666,1.0,pos,0.03490759753593431,0.05338809034907599,0.05544147843942504,0.08213552361396292,0.11088295687885008
HDB,2020-10-30,0.0,1.0,neu,0.008051529790660261,0.006441223832528209,0.041867954911433136,0.0370370370370372,0.0692431561996778
HDB,2020-11-06,0.6666666666666666,1.0,pos,0.013975155279503104,0.017080745341614856,0.02795031055900621,0.03105590062111796,0.02795031055900621
HDB,2020-11-19,0.5,1.0,pos,0.013782542113323082,0.012251148545176171,0.004594180704440953,0.003062787136294043,0.08728943338437967
HDB,2020-12-04,0.6666666666666666,1.0,pos,0.007072135785006983,0.022630834512022746,0.043847241867043696,0.02545968882602545,0.09193776520509189
HDB,2021-12-22,0.6666666666666666,1.0,pos,-0.0369718309859155,0.029049295774647987,0.03080985915492973,0.096830985915493,0.09330985915492973
HDB,2022-03-15,0.6666666666666666,1.0,pos,-0.0018050541516244634,0.010830324909747224,0.014440433212996373,0.04061371841155226,0.012635379061371799
HDB,2022-10-27,0.0,1.0,neu,-0.005917159763313529,-0.011834319526627168,0.0,-0.035502958579881505,-0.1207100591715976
HDB,2022-12-21,0.5,1.0,pos,0.0035087719298245723,0.012865497076023358,-0.03274853801169608,-0.03508771929824572,-0.023391812865497186
HDB,2023-03-22,0.0,1.0,neu,0.0,0.022246941045606095,0.031145717463848754,0.025583982202447286,0.11568409343715236
HDB,2023-08-08,0.0,1.0,neu,-0.0028011204481793728,-0.008403361344538007,-0.017740429505135547,-0.017740429505135547,-0.055088702147525814
HDB,2023-09-05,0.6666666666666666,1.0,pos,0.006635071090047351,0.012322274881516382,0.01516587677725112,0.018009478672985635,0.035071090047393394
HDB,2023-11-13,0.0,1.0,neu,-0.002586206896551646,0.005172413793103514,0.008620689655172376,-0.005172413793103514,-0.03706896551724137
HDB,2023-11-14,0.6666666666666666,1.0,pos,0.007778738115816752,0.01123595505617958,-0.012964563526361328,-0.002592912705272399,-0.03716508210890235
HDB,2024-02-07,0.6666666666666666,1.0,pos,0.004817618719889838,-0.010323468685478177,-0.008258774948382563,-0.002064693737095613,-0.014452856159669625
HDB,2024-03-13,0.5,1.0,pos,-0.007012622720897643,-0.004207573632538653,-0.035063113604488105,-0.021739130434782594,0.04488078541374474
HDB,2024-03-22,0.5,1.0,pos,-0.010891763104152519,0.017018379850238352,0.014295439074200278,0.012253233492171445,-0.019060585432266852
HDB,2024-04-24,0.5,1.0,pos,0.005065123010130179,0.05426917510853846,0.05643994211287984,0.08538350217076696,0.03835021707670028
HDB,2024-06-26,0.6666666666666666,1.0,pos,0.010706638115631772,0.013561741613133504,0.017844396859386213,0.07922912205567445,0.09921484653818702
HDB,2024-08-09,0.6666666666666666,1.0,pos,0.0018303843807199183,0.017083587553386348,0.015253203172666208,0.06040268456375819,0.06223306894447833
HDB,2024-08-13,0.0,1.0,neu,-0.001799640071985631,0.007798440311937549,0.04259148170365901,0.03299340131973594,0.04439112177564475
HDB,2024-09-18,0.5,1.0,pos,0.005244755244755206,0.012820512820512775,0.011072261072261114,0.020396270396270566,0.03146853146853146
HDB,2025-09-16,0.5,1.0,pos,-0.012841756420878259,-0.019469759734879855,-0.03521126760563387,-0.08326429163214588,-0.009942004971002616
HDB,2025-11-11,0.6666666666666666,1.0,pos,0.013584574934268234,0.0118317265556529,0.00876424189307623,0.02892199824715158,0.07449605609114807
HDB,2025-11-20,0.0,1.0,neu,-0.01876019575856447,-0.022022838499184294,0.0,0.006525285481239873,0.03629690048939649
HDB,2025-11-21,0.5,1.0,pos,-0.0033250207813798616,0.019118869492934287,0.035328345802161376,0.025768911055694232,0.05610972568578565
HDB,2025-12-08,0.0,1.0,neu,-0.038019801980198054,-0.018217821782178234,-0.030495049504950522,-0.08396039603960403,0.06930693069306937
HDB,2026-01-13,0.6666666666666666,1.0,pos,-0.02811950790861162,0.03866432337434089,0.0,0.017574692442882345,0.019332161687170446
HDB,2026-02-04,0.0,1.0,neu,0.0,-0.038112522686025385,-0.02722323049001818,0.00907441016333932,0.03266787658802173
HDB,2026-03-19,0.6666666666666666,1.0,pos,-0.025341130604288442,-0.05263157894736836,-0.05263157894736836,-0.04288499025341119,-0.0019493177387913674
HDB,2026-03-25,0.6666666666666666,1.0,pos,-0.014056224899598346,0.016064257028112428,0.012048192771084265,0.028112449799196915,0.05823293172690769
HDB,2026-04-07,0.5,1.0,pos,0.04980079681274896,0.03784860557768921,0.041832669322709126,0.03984063745019917,0.06374501992031867
HDB,2026-04-24,0.0,1.0,neu,-0.011152416356877248,-0.011152416356877248,-0.014869888475836368,-0.011152416356877248,0.029739776951672958
HDB,2026-05-04,0.0,2.0,neu,-0.0037735849056603765,0.0037735849056603765,0.037735849056603765,0.015094339622641506,0.035849056603773466
HDB,2026-05-28,0.6666666666666666,1.0,pos,0.0019342359767891004,-0.003868471953578423,-0.03675048355899435,-0.01547388781431347,
HDB,2026-06-05,0.5,1.0,pos,-0.015686274509803866,-0.015686274509803866,,,
HPG,2010-09-28,0.0,1.0,neu,0.0,0.0,0.0,0.023809523809523725,0.015873015873015817
HPG,2011-06-06,0.0,1.0,neu,0.04347826086956519,0.01739130434782621,0.01739130434782621,0.008695652173912993,-0.060869565217391175
HPG,2011-07-11,0.0,1.0,neu,-0.02941176470588236,-0.009803921568627416,-0.009803921568627416,-0.02941176470588236,-0.019607843137254943
HPG,2011-08-30,0.0,1.0,neu,0.0,0.010000000000000009,0.020000000000000018,0.030000000000000027,0.0
HPG,2011-09-07,0.0,1.0,neu,0.01941747572815533,0.029126213592232997,0.0,-0.029126213592232997,-0.06796116504854377
HPG,2011-12-12,0.0,1.0,neu,-0.015151515151515138,0.0,0.015151515151515138,0.015151515151515138,-0.10606060606060619
HPG,2011-12-13,0.0,1.0,neu,0.01538461538461533,0.030769230769230882,0.06153846153846132,0.01538461538461533,-0.1384615384615384
HPG,2012-09-18,0.5,1.0,pos,0.024691358024691246,-0.024691358024691357,0.024691358024691246,-0.06172839506172845,-0.06172839506172845
HPG,2013-07-16,0.5,1.0,pos,0.0,0.021428571428571352,0.03571428571428581,0.06428571428571428,0.03571428571428581
HPG,2013-10-23,0.5,2.0,pos,0.0,0.0,-0.005555555555555536,0.0,0.0277777777777779
HPG,2013-10-25,0.0,1.0,neu,-0.005555555555555536,-0.005555555555555536,0.0,0.011111111111111072,0.03333333333333344
HPG,2013-11-22,0.0,1.0,neu,0.005154639175257714,0.02577319587628879,0.015463917525773141,0.020618556701030855,0.005154639175257714
HPG,2013-12-09,-0.25,1.0,neg,0.0,-0.00520833333333337,-0.01041666666666663,-0.02083333333333337,0.015625
HPG,2014-08-01,0.5,1.0,pos,-0.009146341463414531,0.0060975609756097615,0.0060975609756097615,-0.009146341463414531,0.0060975609756097615
HPG,2014-08-18,0.0,1.0,neu,0.015243902439024515,0.015243902439024515,0.0335365853658538,0.060975609756097615,0.051829268292683084
HPG,2014-10-30,0.0,1.0,neu,0.009493670886075778,0.03797468354430378,0.028481012658227778,0.009493670886075778,0.053797468354430444
HPG,2014-12-31,0.6666666666666666,1.0,pos,0.0,0.009771986970684043,0.0,0.019543973941368087,0.0
HPG,2015-06-02,-0.5,1.0,neg,-0.02564102564102566,-0.02136752136752129,-0.038461538461538436,0.025641025641025772,0.09829059829059839
HPG,2017-02-21,0.5,1.0,pos,-0.049327354260089606,-0.03811659192825112,-0.04260089686098667,-0.053811659192825156,-0.024663677130044914
HPG,2017-02-22,0.0,1.0,neu,0.011792452830188704,0.007075471698112956,0.002358490566037652,0.018867924528301883,0.02594339622641506
HPG,2017-07-25,0.5,1.0,pos,0.025878003696857554,0.014787430683918634,0.014787430683918634,0.022181146025878062,0.009242144177449063
HPG,2018-01-08,0.6666666666666666,1.0,pos,0.06858784744334459,0.044205495818399276,0.044205495818399276,0.10394265232974931,0.24279989446529096
HPG,2018-02-28,0.5,1.0,pos,0.010752688172043001,0.0044802867383513245,-0.06451612903225812,-0.07437275985663083,-0.06362007168458794
HPG,2018-05-11,0.6666666666666666,1.0,pos,0.002123142250530785,-0.005307855626327074,-0.030785562632696273,-0.03184713375796189,-0.06475583864118895
HPG,2018-07-31,0.0,1.0,neu,0.006787330316742057,-0.002262443438914019,-0.02714932126696834,-0.03167420814479627,0.03167420814479627
HPG,2018-08-10,0.5,1.0,pos,0.035388127853881235,0.041095890410958846,0.013698630136986356,0.019406392694063967,0.0365296803652968
HPG,2018-10-09,0.0,1.0,neu,0.009268795056642576,-0.026776519052523318,-0.005149330587023715,-0.006179196704428458,-0.037075180226570636
HPG,2019-04-08,0.5,1.0,pos,-0.009126466753585416,-0.01303780964797907,-0.01303780964797907,-0.019556714471968717,-0.01564537157757495
HPG,2019-07-29,0.6666666666666666,1.0,pos,-0.026470588235294024,0.020588235294117796,0.0235294117647058,0.002941176470588225,0.0691176470588235
HPG,2019-08-07,0.6666666666666666,1.0,pos,0.05441176470588238,0.04558823529411771,0.0691176470588235,0.061764705882352944,0.050000000000000044
HPG,2019-08-26,0.0,1.0,neu,-0.017094017094017033,-0.024216524216524205,-0.028490028490028352,-0.05128205128205121,-0.06552706552706555
HPG,2019-10-08,0.5,1.0,pos,0.0,-0.017804154302670683,-0.017804154302670683,-0.02522255192878342,-0.013353115727002929
HPG,2019-11-04,0.0,1.0,neu,0.005970149253731405,0.010447761194029681,0.0432835820895523,0.04776119402985057,0.052238805970149294
HPG,2019-11-19,0.5,1.0,pos,-0.017094017094017033,-0.035612535612535634,-0.031339031339031265,-0.00712250712250706,0.028490028490028463
HPG,2019-12-04,0.0,1.0,neu,-0.015235457063711877,0.016620498614958512,0.03185595567867039,0.040166204986149534,-0.03878116343490301
HPG,2019-12-23,0.5,1.0,pos,0.005633802816901401,0.004225352112676051,-0.0028169014084505895,0.025352112676056526,0.028169014084507005
HPG,2019-12-26,0.0,1.0,neu,0.024011299435028333,0.02824858757062154,0.021186440677966045,0.04943502824858759,0.05225988700564965
HPG,2019-12-27,0.0,1.0,neu,0.0041379310344829,-0.0027586206896551557,0.0193103448275862,0.0193103448275862,0.030344827586206824
HPG,2020-01-31,0.5,1.0,pos,0.018867924528301883,0.020215633423180668,0.014824797843665749,0.010781671159029615,-0.016172506738544534
HPG,2020-02-12,0.0,1.0,neu,-0.004092769440654842,-0.004092769440654842,-0.0027285129604366354,-0.023192360163710735,-0.04502046384720326
HPG,2020-02-26,0.5,1.0,pos,0.008571428571428452,-0.017142857142857126,-0.019999999999999907,-0.017142857142857126,-0.09571428571428575
HPG,2020-03-03,0.0,1.0,neu,0.002915451895043608,0.002915451895043608,0.005830903790087438,-0.029154518950437303,-0.13848396501457727
HPG,2020-03-04,0.0,1.0,neu,0.0,0.0029069767441860517,-0.06686046511627908,-0.0799418604651162,-0.1191860465116279
HPG,2020-03-13,0.5,1.0,pos,0.0034129692832762792,0.008532423208191142,0.03412969283276435,-0.022184300341296925,-0.14846416382252559
HPG,2020-04-15,0.0,1.0,neu,0.00646203554119551,0.029079159935379684,0.0549273021001615,0.03392568659127626,0.06946688206785123
HPG,2020-04-29,0.0,1.0,neu,-0.024169184290030232,-0.004531722054380682,0.031722054380664666,0.08761329305135956,0.09214501510574014
HPG,2020-05-04,0.5,1.0,pos,0.020123839009287936,0.05727554179566563,0.1214822794254802,0.1355080412065514,0.1965944272445821
HPG,2020-05-21,0.6666666666666666,2.0,pos,0.028186274509804043,0.02941176470588247,0.07107843137254899,0.025735294117646967,0.003676470588235281
HPG,2020-05-29,0.5,1.0,pos,0.009489916963226541,-0.011862396204033177,-0.015421115065243018,-0.011862396204033177,-0.03202846975088958
HPG,2020-07-30,0.75,1.0,pos,-0.018028846153846145,0.03605769230769207,0.03966346153846145,0.08774038461538458,0.10817307692307687
HPG,2020-08-17,0.0,1.0,neu,-0.005470459518599591,-0.001094091903719896,-0.007658643326039383,0.020787746170678245,0.010940919037199182
HPG,2020-08-18,0.5,1.0,pos,0.004400440044004528,-0.002200220022002153,0.007700770077007757,0.01650165016501659,0.0264026402640265
HPG,2020-09-17,0.5,2.0,pos,0.011506276150627492,0.011506276150627492,0.0052301255230124966,0.009414225941422494,0.06276150627615062
HPG,2020-09-21,0.6666666666666666,1.0,pos,-0.006204756980351611,0.004136504653567741,-0.0020682523267838704,0.026887280248190315,0.06411582213029976
HPG,2020-10-15,0.6666666666666666,1.0,pos,0.0018298261665141702,-0.005489478499542622,0.010064043915827936,0.01921317474839901,0.05306495882891116
HPG,2020-10-16,0.75,1.0,pos,-0.007305936073059405,0.008219178082191858,0.0,0.06210045662100461,0.05022831050228316
HPG,2021-02-18,0.6666666666666666,1.0,pos,-0.009090909090909038,-0.01030303030303037,-0.01272727272727281,0.006666666666666599,0.046666666666666634
HPG,2021-03-08,0.0,1.0,neu,-0.009758897818599399,-0.014925373134328401,0.0022962112514350874,0.004592422502870175,0.009758897818599177
HPG,2021-03-12,0.0,1.0,neu,0.0011441647597254523,-0.007437070938214996,-0.003432494279176135,0.014874141876429992,-0.005720823798627039
HPG,2021-03-22,0.6666666666666666,2.0,pos,-0.002842524161455362,-0.027856736782262526,-0.03752131893121091,-0.009664582148948164,0.054576463899943306
HPG,2021-04-13,0.75,1.0,pos,0.0578249336870027,0.08806366047745362,0.0901856763925728,0.1355080412065514,0.11777188328912458
HPG,2021-04-22,0.1666666666666666,3.0,neu,0.02512077294685988,0.0014492753623189802,0.023671497584541124,0.05603864734299524,0.1454106280193237
HPG,2021-04-23,0.0,1.0,neu,-0.02309142318567381,-0.001413760603204417,-0.007068803016022529,0.06032045240339312,0.0994344957587181
HPG,2021-05-07,0.5,1.0,pos,0.03627622377622375,0.019667832167832078,0.031031468531468542,0.009615384615384803,0.07867132867132876
HPG,2021-05-25,0.75,1.0,pos,0.005914826498422787,-0.008675078864353258,-0.004337539432176629,0.12026813880126186,0.009069400630914881
HPG,2021-06-25,0.0,1.0,neu,0.03352601156069368,0.02157996146435459,0.01579961464354529,0.03159922928709058,-0.06705202312138725
HPG,2021-08-02,0.5,1.0,pos,0.0,0.005376344086021501,0.033085194375517046,0.052109181141439365,0.04673283705541764
HPG,2021-08-05,0.6666666666666666,1.0,pos,-0.008406725380304292,0.018414731785428406,0.012009607686148893,-0.008406725380304292,0.04283426741393126
HPG,2021-08-18,0.5833333333333333,2.0,pos,0.009689922480620172,-0.027906976744186185,-0.05775193798449618,-0.03992248062015513,-0.024031007751938005
HPG,2022-01-28,0.0,1.0,neu,0.019907407407407485,0.07916666666666661,0.12083333333333335,0.11712962962962958,0.1148148148148147
HPG,2022-02-23,0.6666666666666666,1.0,pos,-0.015062761506276168,-0.017154811715481166,0.01087866108786617,0.004184100418409997,0.0673640167364018
HPG,2022-03-03,0.5,1.0,pos,-0.0058502340093604666,0.019890795631825275,-0.012870514820592871,-0.018720748829953227,-0.08268330733229334
HPG,2022-03-23,0.6666666666666666,1.0,pos,-0.008350730688935215,-0.008350730688935215,-0.019206680584551217,-0.027557411273486432,0.009603340292275497
HPG,2022-05-10,0.5,1.0,pos,-0.01093155893536124,-0.06939163498098866,-0.1057076773092859,-0.07081749049429653,-0.15114068441064643
HPG,2022-05-31,0.6666666666666666,1.0,pos,-0.01013513513513531,-0.044481981981982166,-0.03772522522522537,-0.043355855855855996,-0.12668918918918926
HPG,2022-06-10,0.5,1.0,pos,-0.05348837209302315,-0.08221212658519435,-0.1057076773092859,-0.0877906976744186,-0.14302325581395348
HPG,2022-06-16,0.6666666666666666,1.0,pos,-0.011342155009451793,-0.07939508506616255,-0.1057076773092859,-0.07120352867044732,-0.04977945809703843
HPG,2022-06-28,0.0,1.0,neu,0.011169513797634645,-0.009198423127463884,-0.0045992115637319975,-0.026938239159001287,-0.009198423127463884
HPG,2022-07-27,0.0,1.0,neu,0.00695894224077942,0.011830201809325036,0.0730688935281838,0.11760612386917191,0.12038970076548372
HPG,2022-08-05,0.5,1.0,pos,0.012690355329949332,0.03426395939086291,0.021573604060913798,0.027918781725888353,0.019035532994923887
HPG,2022-08-08,0.6666666666666666,1.0,pos,0.02130325814536338,0.00877192982456143,-0.008145363408521344,0.016917293233082775,-0.0106516290726818
HPG,2022-10-17,0.0,1.0,neu,-0.020737327188940058,-0.044546850998463894,-0.05990783410138245,-0.125558085617289,-0.15920000000000004
HPG,2022-11-01,0.0,1.0,neu,0.02366863905325456,0.01380670611439827,-0.02268244575936884,-0.12327416173570016,-0.15920000000000004
HPG,2022-11-03,0.0,1.0,neu,-0.03599221789883256,-0.08221212658519435,-0.1057076773092859,-0.125558085617289,-0.06225680933852129
HPG,2022-11-07,0.6666666666666666,1.0,pos,-0.04099244875943897,-0.05177993527508096,-0.1057076773092859,-0.11003236245954684,0.09061488673139162
HPG,2022-11-09,0.0,1.0,neu,-0.06875064897881272,-0.05346985210466426,-0.061433447098976024,0.027303754266211566,0.061433447098976135
HPG,2022-11-11,0.5,1.0,pos,-0.008413461538461564,0.015624999999999778,0.08533653846153832,0.1355080412065514,0.24279989446529096
HPG,2022-11-14,0.0,1.0,neu,0.024242424242424176,0.09127016201782547,0.1214822794254802,0.1355080412065514,0.24279989446529096
HPG,2022-11-16,0.6666666666666666,1.0,pos,0.06755260243632355,0.09127016201782547,0.1196013289036546,0.03322259136212624,0.24279989446529096
HPG,2022-11-25,0.6666666666666666,1.0,pos,0.06858784744334459,0.09127016201782547,0.1214822794254802,0.1355080412065514,0.24279989446529096
HPG,2022-12-16,0.0,1.0,neu,-0.019565217391304457,-0.06884057971014501,-0.073913043478261,-0.10072463768115947,-0.11811594202898557
HPG,2023-03-07,0.5,1.0,pos,0.004905395935529189,0.004905395935529189,0.009810791871058155,-0.03784162578836714,-0.03083391730903995
HPG,2023-04-03,0.0,2.0,neu,0.004929577464788837,0.023943661971830954,0.023943661971830954,-0.014084507042253502,-0.007042253521126751
HPG,2023-04-25,0.6666666666666666,1.0,pos,0.04494382022471921,0.030898876404494402,0.028089887640449396,0.018960674157303403,0.061797752808988804
HPG,2023-06-07,0.6666666666666666,1.0,pos,0.009162303664921545,0.013743455497382318,0.015706806282722585,0.022251308900523625,0.08900523560209428
HPG,2023-08-11,0.6666666666666666,1.0,pos,0.016550987720234778,0.00907634810464475,0.00907634810464475,-0.04324612920448467,-0.06300053390282967
HPG,2023-09-06,0.6666666666666666,1.0,pos,-0.011728709841917428,-0.008669046404895409,-0.03416624171341143,-0.020397756246812726,-0.020397756246812726
HPG,2023-09-21,0.5,1.0,pos,-0.039042165538781926,-0.08221212658519435,-0.07756376887038008,-0.06350858927641867,-0.12337324310255082
HPG,2023-10-10,0.6666666666666666,1.0,pos,0.007963594994311762,-0.007394766780432271,-0.009670079635949791,-0.04607508532423199,-0.07679180887372006
HPG,2023-10-11,0.6666666666666666,1.0,pos,-0.015237020316027028,-0.01749435665914212,-0.045711060948081195,-0.08408577878103829,-0.08239277652370192
HPG,2023-10-18,0.0,1.0,neu,-0.012322858903265566,0.014787430683918634,0.0,0.001848428835489857,-0.001848428835489857
HPG,2023-10-31,0.0,1.0,neu,0.041800643086816525,0.09127016201782547,0.09196141479099684,0.12218649517684876,0.1742765273311897
HPG,2023-11-01,0.5,1.0,pos,0.05432098765432092,0.04814814814814827,0.07469135802469151,0.12530864197530867,0.12716049382716066
HPG,2023-12-07,0.5,1.0,pos,0.0032137118371717843,-0.003749330476700563,0.012319228709158914,-0.02035350830208904,-0.014461703267273918
HPG,2023-12-13,0.0,1.0,neu,-0.011351351351351346,-0.020540540540540442,-0.02756756756756762,-0.005405405405405461,0.014594594594594668
HPG,2023-12-18,0.6666666666666666,1.0,pos,0.022790439132851503,0.022790439132851503,0.022790439132851503,0.03168426903835475,0.03168426903835475
HPG,2024-02-01,0.0,1.0,neu,0.0021242697822625445,0.005841741901221553,0.0074349442379182396,0.03080191184280423,0.02549123738714809
HPG,2024-02-22,0.6666666666666666,1.0,pos,-0.005178663904712444,0.008803728638011377,0.06317969963749359,0.08596582081822901,0.08596582081822901
HPG,2024-02-27,0.5833333333333333,2.0,pos,0.007793472966390658,0.021432050657574253,0.016074037993180523,0.02630297126156833,-0.005358012664393508
HPG,2024-03-04,0.0,1.0,neu,0.011521843494959327,0.0,0.00672107537205946,-0.029284685549687883,-0.038886221795487175
