ticker,date,sentiment_1d,title,rating,is_earnings,is_event
GAS,2024-08-14,0.0,"GAS: Khuyến nghị THEO DÕI với giá mục tiêu 83,100 đồng/cổ phiếu",,False,False
GAS,2024-08-29,0.6666666666666666,GAS: Báo cáo cập nhật KQKD - Lợi nhuận sau thuế 6T/2024 đã vượt kế hoạch cả năm.,,True,False
GAS,2024-09-04,0.0,"GAS: Khuyến nghị TRUNG LẬP với giá mục tiêu 87,100 đồng/cổ phiếu",NEU,False,False
GAS,2024-09-19,0.0,"GAS: Khuyến nghị TRUNG LẬP với giá mục tiêu 79,000 đồng/cổ phiếu",NEU,False,False
GAS,2024-11-12,0.6666666666666666,"GAS: Khuyến nghị MUA với giá mục tiêu 76,200 đồng/cổ phiếu",POS,False,False
GAS,2024-11-13,0.0,"GAS: Khuyến nghị THEO DÕI với giá mục tiêu 75,500 đồng/cổ phiếu",,False,False
GAS,2025-04-29,0.6666666666666666,"GAS: Khuyến nghị MUA với giá mục tiêu 69,963 đồng/cổ phiếu.",POS,False,False
GAS,2025-05-16,0.0,"GAS: Khuyến nghị NEUTRAL với giá mục tiêu 63,990 đồng/cổ phiếu.",NEU,False,False
GAS,2025-06-27,0.0,"GAS: Khuyến nghị TRUNG LẬP với giá mục tiêu: 68,100 đồng/cổ phiếu",NEU,False,False
GAS,2025-08-07,0.5,"GAS: Khuyến nghị KHẢ QUAN với giá mục tiêu 74,900 đồng/cổ phiếu",POS,False,False
GAS,2025-08-18,0.5,"GAS: Khuyến nghị KHẢ QUAN với giá mục tiêu 84,900 đồng/cổ phiếu",POS,False,False
GAS,2025-08-28,0.5,"GAS: Khuyến nghị KHẢ QUAN với giá mục tiêu 72,500 đồng/cổ phiếu",POS,False,False
GAS,2025-09-22,0.6666666666666666,"GAS: Khuyến nghị MUA với giá mục tiêu 73,300 đồng/cổ phiếu",POS,False,False
GAS,2025-10-31,0.0,GAS: Báo cáo cập nhật KQKD Q3/2025,,True,False
GAS,2025-11-10,0.0,GAS: Báo cáo cập nhật KQKD Q3/2025,,True,False
GAS,2025-12-01,0.5,"GAS: Khuyến nghị TĂNG TỶ TRỌNG với giá mục tiêu 75,000 đồng/cổ phiếu",,False,False
GAS,2025-12-19,0.6666666666666666,"GAS: Khuyến nghị MUA với giá mục tiêu 73,100 đồng/cổ phiếu",POS,False,False
GAS,2025-12-23,0.6666666666666666,"GAS: Khuyến nghị MUA với giá mục tiêu 82,500 đồng/cổ phiếu",POS,False,False
GAS,2025-12-31,0.0,"GAS: Khuyến nghị TRUNG LẬP với giá mục tiêu 78,700 đồng/cổ phiếu",NEU,False,False
GAS,2026-02-10,0.0,"GAS: Khuyến nghị TRUNG LẬP với giá mục tiêu 115,400 đồng/cổ phiếu",NEU,False,False
GAS,2026-02-24,0.6666666666666666,"GAS: Khuyến nghị MUA với giá mục tiêu 135,000 đồng/cổ phiếu",POS,False,False
GAS,2026-03-16,0.0,"GAS: Khuyến nghị THEO DÕI với giá mục tiêu 87,900 đồng/cổ phiếu",,False,False
GAS,2026-04-14,0.6666666666666666,"GAS: Khuyến nghị MUA với giá mục tiêu 94,500 đồng/cổ phiếu",POS,False,False
GAS,2026-05-18,0.0,"GAS: Khuyến nghị THEO DÕI với giá mục tiêu 87,300 đồng/cổ phiếu",,False,False
GAS,2026-05-25,0.0,GAS: Báo cáo cập nhật ĐHCĐ 2026,,False,False
GAS,2026-05-27,0.0,"GAS: Khuyến nghị TRUNG LẬP với giá mục tiêu 86,000 đồng/cổ phiếu",NEU,False,False
GVR,2020-10-28,0.6666666666666666,Khuyến nghị mua GVR với giá mục tiêu 16.280 đồng/CP,POS,False,False
GVR,2021-03-17,0.5,Báo cáo cập nhật GVR - MUA,POS,False,False
GVR,2021-03-19,0.0,Báo cáo cơ hội đầu tư cp GVR,,False,False
GVR,2021-06-18,0.0,"SAB, GVR và ACB sẽ thay thế REE, SBT và TCH trong rổ VN30",,False,False
GVR,2021-06-25,0.5,GVR: Dư địa tăng giá vẫn còn nhưng cần chú ý mục tiêu,,False,False
GVR,2021-09-23,0.6666666666666666,"GVR: Khuyến nghị MUA với giá mục tiêu 46,900 đồng/cp",POS,False,False
GVR,2022-05-20,0.6666666666666666,GVR :Khuyến nghị mua với giá mục tiêu 35.400 đồng/ cổ phiếu,POS,False,False
GVR,2022-08-08,0.0,"GVR: Khuyến nghị TRUNG LẬP với giá mục tiêu 24,510 đồng/cổ phiếu",NEU,False,False
GVR,2022-08-09,0.0,GVR: Khuyến nghị NẮM GIỮ với giá mục tiêu 27.400 đồng/cổ phiếu.,NEU,False,False
GVR,2023-04-04,0.6666666666666666,"GVR: Khuyến nghị MUA với giá mục tiêu 21,500 đồng/cổ phiếu",POS,False,False
GVR,2023-06-20,0.6666666666666666,"GVR: Khuyến nghị MUA với giá mục tiêu 23,800 đồng/cổ phiếu",POS,False,False
GVR,2023-09-15,0.6666666666666666,"GVR: Khuyến nghị MUA với giá mục tiêu 26,700 đồng/cổ phiếu",POS,False,False
GVR,2024-03-12,0.6666666666666666,"GVR: Khuyến nghị MUA với giá mục tiêu 39,600 đồng/cổ phiếu",POS,False,False
GVR,2024-03-20,0.0,"GVR: Khuyến nghị NẮM GIỮ với giá mục tiêu 35,000 đồng/cổ phiếu",NEU,False,False
GVR,2024-06-17,0.6666666666666666,"GVR: Khuyến nghị MUA với giá mục tiêu 38,800 đồng/cổ phiếu",POS,False,False
GVR,2024-06-27,0.0,"GVR: Khuyến nghị TRUNG LẬP với giá mục tiêu 36,100 đồng/cổ phiếu",NEU,False,False
GVR,2024-09-12,0.0,"GVR: Khuyến nghị TRUNG LẬP với giá mục tiêu 34,300 đồng/cổ phiếu",NEU,False,False
GVR,2025-02-20,0.6666666666666666,"GVR: Khuyến nghị MUA với giá mục tiêu 39,600 đồng/cổ phiếu",POS,False,False
GVR,2025-05-26,0.5,"GVR: Khuyến nghị KHẢ QUAN với giá mục tiêu 34,300 đồng/cổ phiếu",POS,False,False
GVR,2025-06-18,0.0,"GVR: Đẩy mạnh HĐKD cốt lõi – Cao su, BĐS KCN",,False,False
GVR,2025-08-05,0.0,"GVR: Khuyến nghị NẮM GIỮ với giá mục tiêu 32,000 đồng/cổ phiếu",NEU,False,False
GVR,2025-09-16,0.6666666666666666,"GVR: Khuyến nghị MUA với giá mục tiêu 34,500 đồng/cổ phiếu",POS,False,False
GVR,2026-03-13,0.0,"GVR: Khuyến nghị TRUNG LẬP với giá mục tiêu 37,500 đồng/cổ phiếu",NEU,False,False
GVR,2026-05-21,0.0,"GVR: Khuyến nghị TRUNG LẬP với giá mục tiêu 36,200 đồng/cổ phiếu",NEU,False,False
HDB,2018-03-06,0.5,HDB : Báo cáo cập nhật - Khuyến nghị Khả quan,POS,False,False
HDB,2018-06-12,0.0,HDB : Báo cáo lần đầu - Khuyến nghị Phù hợp thị trường,NEU,False,False
HDB,2019-04-02,0.0,HDB : Báo cáo lần đầu - Khuyến nghị NEUTRAL,NEU,False,False
HDB,2019-05-31,0.0,HDB : Báo cáo cập nhật - Khuyến nghị [Tích lũy +14%],,False,False
HDB,2019-06-05,0.0,"HDB : Báo cáo cập nhật - Khuyến nghị [Phù hợp thị trường +3,4%]",NEU,False,False
HDB,2020-03-20,0.5,Báo cáo cập nhật HDB - MUA,POS,False,False
HDB,2020-05-19,0.6666666666666666,HDB : Báo cáo cập nhật - Khuyến nghị Mua (+27.5%) | Khuyến nghị mua dành cho HDB với giá mục tiêu 29.600 đồng/CP,POS,False,False
HDB,2020-06-18,0.0,Báo cáo cập nhật HDB - TÍCH LŨY,,False,False
HDB,2020-08-04,0.6666666666666666,HDB: Báo cáo nhanh - Khuyến nghị Mua,POS,True,False
HDB,2020-10-30,0.0,HDB: Thỏa thuận với PG Bank có thể khó xảy ra?,,False,False
HDB,2020-11-06,0.6666666666666666,HDB: Khuyến nghị mua HDB với giá mục tiêu 42.241 đồng/cp,POS,False,False
HDB,2020-11-19,0.5,HDB: Triển vọng tích cực,POS,False,False
HDB,2020-12-04,0.6666666666666666,HDB: Duy trì mức tăng trưởng tốt,,False,False
HDB,2021-12-22,0.6666666666666666,"HDB : Khuyến nghị MUA với giá mục tiêu 36,400 đồng/cp",POS,False,False
HDB,2022-03-15,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 34,850 đồng/ cổ phiếu",POS,False,False
HDB,2022-10-27,0.0,"HDB: Khuyến nghị NẮM GIỮ với giá mục tiêu 26,480 đồng/cổ phiếu",NEU,False,False
HDB,2022-12-21,0.5,"HDB: Khuyến nghị KHẢ QUAN với giá mục tiêu 25,000 đồng/cổ phiếu.",POS,False,False
HDB,2023-03-22,0.0,"HDB: Khuyến nghị GIỮ với giá mục tiêu 20,400 đồng/cổ phiếu.",NEU,False,False
HDB,2023-08-08,0.0,HDB: Thời kỳ khó khăn của Tài chính tiêu dùng,,False,False
HDB,2023-09-05,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 19,000 đồng/cổ phiếu",POS,False,False
HDB,2023-11-13,0.0,"HDB: Khuyến nghị TRUNG LẬP với giá mục tiêu 20,100 đồng/cổ phiếu",NEU,False,False
HDB,2023-11-14,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 22,700 đồng/cổ phiếu",POS,False,False
HDB,2024-02-07,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 27,000 đồng/cổ phiếu.",POS,False,False
HDB,2024-03-13,0.5,HDB: Khuyến nghị KHẢ QUAN với giá mục tiêu 29.700 đồng/cổ phiếu,POS,False,False
HDB,2024-03-22,0.5,"HDB: Khuyến nghị KHẢ QUAN với giá mục tiêu 27,700 đồng/cổ phiếu",POS,False,False
HDB,2024-04-24,0.5,"HDB: Khuyến nghị KHẢ QUAN với giá mục tiêu 29,400 đồng/cổ phiếu",POS,False,False
HDB,2024-06-26,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 28,680 đồng/cổ phiếu",POS,False,False
HDB,2024-08-09,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 32,900 đồng/cổ phiếu",POS,False,False
HDB,2024-08-13,0.0,"HDB: Khuyến nghị THEO DÕI với giá mục tiêu 28,100 đồng/cổ phiếu",,False,False
HDB,2024-09-18,0.5,"HDB: Khuyến nghị KHẢ QUAN với giá mục tiêu 31,300 đồng/cổ phiếu",POS,False,False
HDB,2025-09-16,0.5,"HDB: Khuyến nghị KHẢ QUAN với giá mục tiêu 39,450 đồng/cổ phiếu",POS,False,False
HDB,2025-11-11,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 32,770 đồng/cổ phiếu",POS,False,False
HDB,2025-11-20,0.0,"HDB: Khuyến nghị NẮM GIỮ với giá mục tiêu 34,400 đồng/cổ phiếu",NEU,False,False
HDB,2025-11-21,0.5,"HDB: Khuyến nghị KHẢ QUAN với giá mục tiêu 37,000 đồng/cổ phiếu",POS,False,False
HDB,2025-12-08,0.0,"HDB: Khuyến nghị NẮM GIỮ với giá mục tiêu 37,500 đồng/cổ phiếu",NEU,False,False
HDB,2026-01-13,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 32,191 đồng/cổ phiếu",POS,False,False
HDB,2026-02-04,0.0,HDB: Báo cáo cập nhật KQKD Q4/2025,,True,False
HDB,2026-03-19,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 32,000 đồng/cổ phiếu",POS,False,False
HDB,2026-03-25,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 29,700 đồng/cổ phiếu",POS,False,False
HDB,2026-04-07,0.5,"HDB: Khuyến nghị KHẢ QUAN với giá mục tiêu 33,400 đồng/cổ phiếu",POS,False,False
HDB,2026-04-24,0.0,HDB: Báo cáo cập nhật ĐHCĐ 2026,,False,False
HDB,2026-05-04,0.0,HDB: Báo cáo cập nhật KQKD Q1/2026 | HDB: Báo cáo cập nhật KQKD Q1/2026,,True,False
HDB,2026-05-28,0.6666666666666666,"HDB: Khuyến nghị MUA với giá mục tiêu 35,000 đồng/cổ phiếu",POS,False,False
HDB,2026-06-05,0.5,"HDB: Khuyến nghị KHẢ QUAN với giá mục tiêu 32,000 đồng/cổ phiếu",POS,False,False
HPG,2010-09-28,0.0,HPG: Báo cáo phân tích cổ phiếu 28/9/2010,,False,False
HPG,2011-06-06,0.0,HPG: Báo cáo phân tích cổ phiếu 06/06/2011,,False,False
HPG,2011-07-11,0.0,HPG: Báo cáo phân tích cổ phiếu 11/07/2011,,False,False
HPG,2011-08-30,0.0,HPG: Báo cáo phân tích cổ phiếu 30/08/2011,,False,False
HPG,2011-09-07,0.0,HPG: Báo cáo phân tích cổ phiếu 07/09/2011,,False,False
HPG,2011-12-12,0.0,HPG: Báo cáo phân tích công ty tóm tắt,,False,False
HPG,2011-12-13,0.0,HPG: Báo cáo cập nhật Quý 3/2011,,True,False
HPG,2012-09-18,0.5,HPG: Báo cáo cập nhật - Lợi nhuận biên thu hẹp mạnh,,False,False
HPG,2013-07-16,0.5,HPG: Báo cáo cập nhật - Ước LNST 6 tháng 2013 tăng mạnh,,False,False
HPG,2013-10-23,0.5,HPG: Báo cáo cập nhật - LN Quý 3/13 Tăng Mạnh 72% N/N | HPG: Báo cáo cập nhật - Tỷ lệ sinh lời cao nhất khu vực nhưng chưa được đánh giá đúng mức,,True,False
HPG,2013-10-25,0.0,HPG: Báo cáo cập nhật - Thu hồi khoản phải thu từ CTCP đầu tư Hà Nội ACB,,False,False
HPG,2013-11-22,0.0,HPG: Báo cáo cập nhật - Một chương mới bắt đầu,,False,False
HPG,2013-12-09,-0.25,HPG: Báo cáo cập nhật - THÊM VÀO - Giảm giá bán trung bình để tăng thị phần,,False,False
HPG,2014-08-01,0.5,"HPG: Báo cáo cập nhật - KQLN 6T đầu năm ấn tượng, triển vọng phát triển khả quan",POS,False,False
HPG,2014-08-18,0.0,HPG: Báo cáo cập nhật - Thép Hòa Phát trên đường phủ rộng toàn quốc,,False,False
HPG,2014-10-30,0.0,HPG: Báo cáo phân tích doanh nghiệp,,False,False
HPG,2014-12-31,0.6666666666666666,HPG: Báo cáo cập nhật - Hoạt động kinh doanh cốt lõi tăng trưởng mạnh,,False,False
HPG,2015-06-02,-0.5,"HPG : [Giữ KN KQ + 17,2%] - Môi trường cạnh tranh ngày càng bất lợi - Cập nhật",NEU,False,False
HPG,2017-02-21,0.5,HPG : Báo cáo nhanh - Tăng vốn sẽ tốt hơn cho Hòa Phát,,True,True
HPG,2017-02-22,0.0,HPG : Bản tin cập nhật nhanh: KQKD Q4 và cả năm 2016,,True,False
HPG,2017-07-25,0.5,HPG : Báo cáo nhanh - Khuyến nghị Tăng tỷ trọng,,True,False
HPG,2018-01-08,0.6666666666666666,HPG : Báo cáo cập nhật - Khuyến nghị Mua,POS,False,False
HPG,2018-02-28,0.5,HPG : Báo cáo phân tích - Khuyến nghị Tăng tỷ trọng,,False,False
HPG,2018-05-11,0.6666666666666666,HPG : Báo cáo cập nhật - Khuyến nghị Mua,POS,False,False
HPG,2018-07-31,0.0,HPG : Báo cáo cập nhật - Khuyến nghị Phù hợp thị trường,NEU,False,False
HPG,2018-08-10,0.5,"HPG : Báo cáo cập nhật - Khuyến nghị [Mua +31,1%]",POS,False,False
HPG,2018-10-09,0.0,HPG : Báo cáo cập nhật - Khuyến nghị OUTPERFORM,POS,False,False
HPG,2019-04-08,0.5,"HPG : Báo cáo cập nhật - Khuyến nghị [Mua +37,2%]",POS,False,False
HPG,2019-07-29,0.6666666666666666,HPG : Báo cáo KQKD - Khuyến nghị Mua,POS,True,False
HPG,2019-08-07,0.6666666666666666,HPG - Cập nhật KQKD [TĂNG TỶ TRỌNG +15.8%] - Kết quả kinh doanh 2Q2019 vượt kì vọng thị trường,,True,False
HPG,2019-08-26,0.0,Báo cáo cập nhật cổ phiếu HPG,,False,False
HPG,2019-10-08,0.5,HPG : Báo cáo cập nhật - Khuyến nghị Tăng tỷ trọng,,False,False
HPG,2019-11-04,0.0,Báo cáo cập nhật cổ phiếu HPG,,False,False
HPG,2019-11-19,0.5,Báo cáo cập nhật HPG - MUA,POS,False,False
HPG,2019-12-04,0.0,Báo cáo nhanh HPG,,True,False
HPG,2019-12-23,0.5,Báo cáo ngắn HPG - TĂNG TỶ TRỌNG,,True,False
HPG,2019-12-26,0.0,Báo cáo thăm dự án HPG,,False,False
HPG,2019-12-27,0.0,HPG – Mọi ánh nhìn hướng về Dung Quất – Cập nhật,,False,False
HPG,2020-01-31,0.5,HPG - Báo cáo ngắn - KQKD 4Q19 tích cực nhờ Hòa Phát,POS,True,False
HPG,2020-02-12,0.0,Báo cáo cập nhật HPG,,False,False
HPG,2020-02-26,0.5,HPG : Báo cáo cập nhật HPG - MUA,POS,False,False
HPG,2020-03-03,0.0,Báo cáo cập nhật HPG - NẮM GIỮ,NEU,False,False
HPG,2020-03-04,0.0,Báo cáo cập nhật cổ phiếu HPG,,False,False
HPG,2020-03-13,0.5,Báo cáo cập nhật HPG - MUA,POS,False,False
HPG,2020-04-15,0.0,Báo cáo cập nhật HPG,,False,False
HPG,2020-04-29,0.0,Báo cáo nhanh HPG,,True,False
HPG,2020-05-04,0.5,Báo cáo cập nhật HPG - KHẢ QUAN,POS,False,False
HPG,2020-05-21,0.6666666666666666,Khuyến nghị mua dành cho cổ phiếu HPG | Báo cáo cập nhật HPG - Khuyến nghị Mua,POS,False,False
HPG,2020-05-29,0.5,Báo cáo cập nhật HPG - MUA,POS,False,False
HPG,2020-07-30,0.75,Cập nhật HPG - Canh mua - Tăng trưởng mạnh mẽ ngay trong dịch bệnh,POS,False,False
HPG,2020-08-17,0.0,Báo cáo Doanh nghiệp - HPG,,False,False
HPG,2020-08-18,0.5,Báo cáo cập nhật HPG - MUA,POS,False,False
HPG,2020-09-17,0.5,Báo cáo cập nhật HPG - MUA | Cập nhật HPG - Canh mua - Lò cao số 3 vận hành thành công trong tháng 8,POS,False,False
HPG,2020-09-21,0.6666666666666666,Khuyến nghị mua cổ phiếu HPG với giá mục tiêu 29.900 đồng/CP,POS,False,False
HPG,2020-10-15,0.6666666666666666,HPG: Báo cáo cập nhật - Khuyến nghị Mua,POS,False,False
HPG,2020-10-16,0.75,"Cập nhật HPG: Vượt mọi kỷ lục kinh doanh, lợi nhuận quý III gấp đôi cùng kỳ",,True,False
HPG,2021-02-18,0.6666666666666666,HPG: Báo cáo cập nhật - Duy trì tốc độ tăng trưởng cao,,False,False
HPG,2021-03-08,0.0,Báo cáo cập nhật cổ phiếu HPG,,False,False
HPG,2021-03-12,0.0,Báo cáo phân tích cổ phiếu HPG,,False,False
HPG,2021-03-22,0.6666666666666666,Khuyến nghị mua dành cho cổ phiếu HPG | HPG: Khuyến nghị MUA,POS,False,False
HPG,2021-04-13,0.75,HPG: Mở đầu thập kỷ mới bằng mức tăng trưởng kỷ lục,,False,False
HPG,2021-04-22,0.1666666666666666,HPG: Cập nhật họp ĐHĐCĐ Tập đoàn Hòa Phát | HPG: Cập nhật triển vọng từ ĐHCĐ 2021 | HPG: Khi triều dâng - Khuyến nghị Khả quan,POS,False,False
HPG,2021-04-23,0.0,Báo cáo cập nhật cổ phiếu HPG,,False,False
HPG,2021-05-07,0.5,HPG: Xu hướng giá thép tăng cao,,False,False
HPG,2021-05-25,0.75,"HPG: Giá thép tăng 20% và Dung Quất 1 hoạt động hết công suất sẽ thúc đẩy doanh thu, lợi nhuận của H",,False,False
HPG,2021-06-25,0.0,HPG: Báo cáo phân tích cổ phiếu HPG,,False,False
HPG,2021-08-02,0.5,"HPG: Khuyến nghị KHẢ QUAN với giá mục tiêu 54,000 đồng/cp",POS,False,False
HPG,2021-08-05,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 64,700 đồng/cp",POS,False,False
HPG,2021-08-18,0.5833333333333333,"HPG: Khuyến nghị KHẢ QUAN với giá mục tiêu 58,500 đồng/cp | HPG: Khuyến nghị MUA với giá mục tiêu 66,000 đồng/cp",POS,False,False
HPG,2022-01-28,0.0,HPG : Cập nhật nhanh KQKD Quý 4.2021,,True,False
HPG,2022-02-23,0.6666666666666666,"HPG : Khuyến nghị MUA với giá mục tiêu 56,700 đồng/ cổ phiếu",POS,False,False
HPG,2022-03-03,0.5,"HPG: Khuyến nghị TĂNG TỈ TRỌNG với giá mục tiêu 65,000 đồng/ cổ phiếu",,False,False
HPG,2022-03-23,0.6666666666666666,"HPG : Khuyến nghị MUA với giá mục tiêu 56,700 đồng/ cổ phiếu.",POS,False,False
HPG,2022-05-10,0.5,HPG: Khuyến nghị KHẢ QUAN – Giá mục tiêu 1 năm: 50.600 đồng/cổ phiếu,POS,False,False
HPG,2022-05-31,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 58,900 đồng/cổ phiếu.",POS,False,False
HPG,2022-06-10,0.5,"HPG: Khuyến nghị KHẢ QUAN với giá mục tiêu 57,800 đồng/cổ phiếu.",POS,False,False
HPG,2022-06-16,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 54,870 đồng/cổ phiếu.",POS,False,False
HPG,2022-06-28,0.0,HPG: Khuyến nghị lướt sóng ngắn hạn trong vùng từ 21.000 – 26.000 đồng/cổ phiếu,,False,False
HPG,2022-07-27,0.0,HPG: Khuyến nghị TRUNG LẬP,NEU,False,False
HPG,2022-08-05,0.5,"HPG: Khuyến nghị KHẢ QUAN với giá mục tiêu 27,600 đồng/cổ phiếu.",POS,False,False
HPG,2022-08-08,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 31,800 đồng/cổ phiếu.",POS,False,False
HPG,2022-10-17,0.0,HPG: Khuyến nghị NẮM GIỮ,NEU,False,False
HPG,2022-11-01,0.0,"HPG: Khuyến nghị TRUNG LẬP với giá mục tiêu 18,000 đồng/cổ phiếu",NEU,False,False
HPG,2022-11-03,0.0,HPG: Khuyến nghị NẮM GIỮ.,NEU,False,False
HPG,2022-11-07,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 17,700 đồng/cổ phiếu.",POS,False,False
HPG,2022-11-09,0.0,"HPG: Khuyến nghị TRUNG LẬP với giá mục tiêu 15,700 đồng/cổ phiếu",NEU,False,False
HPG,2022-11-11,0.5,"HPG: Khuyến nghị KHẢ QUAN với giá mục tiêu 20,900 đồng/cổ phiếu",POS,False,False
HPG,2022-11-14,0.0,"HPG: Khuyến nghị với giá mục tiêu 35,075 đồng/cổ phiếu.",,False,False
HPG,2022-11-16,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 15,300 đồng/cổ phiếu",POS,False,False
HPG,2022-11-25,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 18,000 đồng/cổ phiếu",POS,False,False
HPG,2022-12-16,0.0,"HPG: Khuyến nghị NẮM GIỮ với giá mục tiêu 22,100 đồng/cổ phiếu.",NEU,False,False
HPG,2023-03-07,0.5,"HPG: Khuyến nghị KHẢ QUAN với giá mục tiêu 24,400 đồng/cổ phiếu",POS,False,False
HPG,2023-04-03,0.0,"HPG: Khuyến nghị TRUNG LẬP với giá mục tiêu 20,950 đồng/cổ phiếu | HPG: Khuyến nghị OUTPERFORM với giá mục tiêu 26,275 đồng/cổ phiếu",POS,False,False
HPG,2023-04-25,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 34,500 đồng/cổ phiếu",POS,False,False
HPG,2023-06-07,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 24,800 đồng/cổ phiếu",POS,False,False
HPG,2023-08-11,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 31,600 đồng/cổ phiếu",POS,False,False
HPG,2023-09-06,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 33,000 đồng/cổ phiếu",POS,False,False
HPG,2023-09-21,0.5,"HPG: Khuyến nghị TĂNG TỶ TRỌNG với giá mục tiêu 35,000 đồng/cổ phiếu",,False,False
HPG,2023-10-10,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 30,160 đồng/cổ phiếu",POS,False,False
HPG,2023-10-11,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 28,600 đồng/cổ phiếu",POS,False,False
HPG,2023-10-18,0.0,HPG: Khuyến nghị NẮM GIỮ,NEU,False,False
HPG,2023-10-31,0.0,"HPG: Khuyến nghị THEO DÕI với giá mục tiêu 29,000 đồng/cổ phiếu",,False,False
HPG,2023-11-01,0.5,"HPG: Khuyến nghị KHẢ QUAN với giá mục tiêu 27,300 đồng/cổ phiếu",POS,False,False
HPG,2023-12-07,0.5,"HPG: Khuyến nghị KHẢ QUAN với giá mục tiêu 30,000 đồng/cổ phiếu",POS,False,False
HPG,2023-12-13,0.0,"HPG: Khuyến nghị TRUNG LẬP với giá mục tiêu 31,000 đồng/cổ phiếu",NEU,False,False
HPG,2023-12-18,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 32,200 đồng/cổ phiếu",POS,False,False
HPG,2024-02-01,0.0,"HPG: Khuyến nghị với giá mục tiêu 32,769 đồng/cổ phiếu.",,False,False
HPG,2024-02-22,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 34,550 đồng/cổ phiếu.",POS,False,False
HPG,2024-02-27,0.5833333333333333,"HPG: Khuyến nghị KHẢ QUAN với giá mục tiêu 37,000 đồng/cổ phiếu | HPG: Khuyến nghị MUA với giá mục tiêu 32,700 đồng/cổ phiếu",POS,False,False
HPG,2024-03-04,0.0,"HPG: Khuyến nghị NẮM GIỮ với giá mục tiêu 32,700 đồng/cổ phiếu",NEU,False,False
HPG,2024-03-20,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 35,800 đồng/cổ phiếu",POS,False,False
HPG,2024-03-21,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 34,000 đồng/cổ phiếu",POS,False,False
HPG,2024-04-11,0.0,"HPG: Cập nhật ĐHCĐ - Triển vọng kinh doanh lạc quan, tập trung triển khai dự án Dung Quất 2",,False,False
HPG,2024-06-11,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 34,300 đồng/cổ phiếu",POS,False,False
HPG,2024-08-02,0.0,"HPG: Khuyến nghị với giá mục tiêu 33,500 đồng/cổ phiếu",,False,False
HPG,2024-09-05,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 28,200 đồng/cổ phiếu | HPG: Khuyến nghị MUA với giá mục tiêu 31,000 đồng/cổ phiếu",POS,False,False
HPG,2024-09-18,0.0,HPG: Khuyến nghị OUTPERFORM với giá mục tiêu 34.500 đồng/cổ phiếu,POS,False,False
HPG,2024-10-08,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 34,000 đồng/cổ phiếu",POS,False,False
HPG,2024-10-17,0.5,"HPG: Khuyến nghị Tăng tỷ trọng với giá mục tiêu 32,000 đồng/cổ phiếu",,False,False
HPG,2024-11-05,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 37,500 đồng/cổ phiếu",POS,False,False
HPG,2024-11-06,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 31,700 đồng/cổ phiếu",POS,False,False
HPG,2024-11-13,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 37,400 đồng/cổ phiếu",POS,False,False
HPG,2024-12-06,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 34,700 đồng/cổ phiếu",POS,False,False
HPG,2024-12-23,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 28,85 đồng/cổ phiếu",POS,False,False
HPG,2025-02-10,0.6666666666666666,"HPG: Khuyến nghị MUA với giá mục tiêu 32,400 đồng/cổ phiếu",POS,False,False
