date,mkt_ret_1d,mkt_ret_3d,mkt_ret_5d,mkt_abs_ret_1d,mkt_abs_ret_3d,mkt_abs_ret_5d,mkt_vol_avg,mkt_ret_1d_realized,mkt_realized_vol,mkt_fwd_vol_22d,sent_all,n_all,sent_realnews,n_realnews,has_news_all,has_news_real
2007-04-19,-0.03101165434560238,-0.08178408232281113,-0.0651207434306651,0.03101165434560238,0.08178408232281113,0.0651207434306651,0.0007198654368093814,-0.009520074398772605,0.01905648244868353,0.02071989480323661,,0,,0,0,0
2007-04-20,-0.04561692395371029,-0.03606023439674413,-0.038847120496229626,0.04561692395371029,0.03606023439674413,0.038847120496229626,0.0006499496266143489,-0.03101165434560238,0.019918069759762333,0.019418096101579747,,0,,0,0,0
2007-04-23,-0.0187519849763776,0.01152948255491575,0.017713071163636983,0.0187519849763776,0.01152948255491575,0.017713071163636983,0.00039858525761225615,-0.04561692395371029,0.021710148867118223,0.016386498996089537,,0,,0,0,0
2007-04-24,0.030731365987134752,0.027444687625916585,0.0734533438600071,0.030731365987134752,0.027444687625916585,0.0734533438600071,0.0004901251973517864,-0.0187519849763776,0.02181163823782432,0.016128684503469413,,0,,0,0,0
2007-04-25,0.0010290656986942314,0.009018641209931899,0.0630295398972311,0.0010290656986942314,0.009018641209931899,0.0630295398972311,0.001071449262249556,0.030731365987134752,0.023158084146178204,0.015104567488379668,,0,,0,0,0
2007-05-02,-0.0035162387301105767,0.04116005635170954,0.055937654817781055,0.0035162387301105767,0.04116005635170954,0.055937654817781055,0.0003236672896335866,0.0010290656986942314,0.0229730485567619,0.01519211800802517,,0,,0,0,0
2007-05-03,0.010200738952882671,0.06345651314284742,0.0632357808496073,0.010200738952882671,0.06345651314284742,0.0632357808496073,0.00016101266626342915,-0.0035162387301105767,0.02295163479976955,0.015758486805648876,,0,,0,0,0
2007-05-04,0.03339026725609928,0.04776198699709733,0.07715645602124876,0.03339026725609928,0.04776198699709733,0.07715645602124876,0.00042522833141253076,0.010200738952882671,0.022413960025226935,0.017030405750373196,,0,,0,0,0
2007-05-07,0.01818913148659491,0.017172710740527487,0.06868521999388529,0.01818913148659491,0.017172710740527487,0.06868521999388529,0.00014359960770984488,0.03339026725609928,0.023802465891244882,0.015528993959329426,,0,,0,0,0
2007-05-08,-0.004317421401400035,0.023434607057468738,0.02979167925229338,0.004317421401400035,0.023434607057468738,0.02979167925229338,0.00012808587518265189,0.01818913148659491,0.023037926097268475,0.015210001645961894,,0,,0,0,0
