source,target,mi,n,mi_null_mean,mi_null_p95
VNM,HDB,0.02632003110678305,1270,0.008436858468341807,0.03476246936686992
FPT,BCM,0.02622259299039964,1270,0.008436858468341807,0.03476246936686992
MWG,GAS,0.026177552783467117,1270,0.008436858468341807,0.03476246936686992
TPB,NVL,0.026004664300349756,1270,0.008436858468341807,0.03476246936686992
VNM,VHM,0.025974930604931945,1270,0.008436858468341807,0.03476246936686992
MBB,LPB,0.025902581032271055,1270,0.008436858468341807,0.03476246936686992
TPB,VIC,0.025896529009750147,1270,0.008436858468341807,0.03476246936686992
SSI,VRE,0.025802668937882967,1270,0.008436858468341807,0.03476246936686992
BCM,GAS,0.02575712413337028,1270,0.008436858468341807,0.03476246936686992
VHM,MWG,0.025715486973363788,1270,0.008436858468341807,0.03476246936686992
TPB,GVR,0.025606954413934346,1270,0.008436858468341807,0.03476246936686992
VCB,VIC,0.025318537916835915,1270,0.008436858468341807,0.03476246936686992
VIC,ACB,0.02520251477277924,1270,0.008436858468341807,0.03476246936686992
HDB,GVR,0.0250249112929275,1270,0.008436858468341807,0.03476246936686992
BVH,TPB,0.02501180310069584,1270,0.008436858468341807,0.03476246936686992
BVH,HPG,0.02494537281456255,1270,0.008436858468341807,0.03476246936686992
VHM,TCB,0.024855599804913364,1270,0.008436858468341807,0.03476246936686992
VCB,SSB,0.024829161548087342,1270,0.008436858468341807,0.03476246936686992
STB,BCM,0.024730174720617892,1270,0.008436858468341807,0.03476246936686992
ACB,VJC,0.024719048361026452,1270,0.008436858468341807,0.03476246936686992
MBB,POW,0.024718462829356636,1270,0.008436858468341807,0.03476246936686992
VHM,SSB,0.0246377537837299,1270,0.008436858468341807,0.03476246936686992
LPB,VRE,0.0245892099134446,1270,0.008436858468341807,0.03476246936686992
STB,GAS,0.024509296243434342,1270,0.008436858468341807,0.03476246936686992
SHB,FPT,0.0244898966488587,1270,0.008436858468341807,0.03476246936686992
VRE,LPB,0.024452339935110867,1270,0.008436858468341807,0.03476246936686992
PDR,HPG,0.0244199838858572,1270,0.008436858468341807,0.03476246936686992
HPG,NVL,0.02437530083468653,1270,0.008436858468341807,0.03476246936686992
BID,SAB,0.02429342365263265,1270,0.008436858468341807,0.03476246936686992
HDB,ACB,0.024190852341488878,1270,0.008436858468341807,0.03476246936686992
STB,LPB,0.024150621618777457,1270,0.008436858468341807,0.03476246936686992
VCB,PLX,0.02404689009523553,1270,0.008436858468341807,0.03476246936686992
STB,NVL,0.024010396489690056,1270,0.008436858468341807,0.03476246936686992
SAB,GVR,0.023884587949711822,1270,0.008436858468341807,0.03476246936686992
TCB,BID,0.023670197440886387,1270,0.008436858468341807,0.03476246936686992
PDR,STB,0.023355964827569853,1270,0.008436858468341807,0.03476246936686992
GVR,STB,0.02329948339713006,1270,0.008436858468341807,0.03476246936686992
VHM,VNM,0.023252864727944633,1270,0.008436858468341807,0.03476246936686992
CTG,TPB,0.023131055791151933,1270,0.008436858468341807,0.03476246936686992
SAB,HDB,0.022784389079292033,1270,0.008436858468341807,0.03476246936686992
VJC,VNM,0.02273958225164563,1270,0.008436858468341807,0.03476246936686992
GVR,BVH,0.022644085997337804,1270,0.008436858468341807,0.03476246936686992
VIB,TPB,0.02255100045749403,1270,0.008436858468341807,0.03476246936686992
ACB,MWG,0.022543952470061246,1270,0.008436858468341807,0.03476246936686992
VRE,ACB,0.022543277276114715,1270,0.008436858468341807,0.03476246936686992
GAS,CTG,0.02229920112201711,1270,0.008436858468341807,0.03476246936686992
SAB,STB,0.022291286237760666,1270,0.008436858468341807,0.03476246936686992
VJC,NVL,0.022275642649039362,1270,0.008436858468341807,0.03476246936686992
MBB,GAS,0.02222685544977887,1270,0.008436858468341807,0.03476246936686992
VIB,BCM,0.021976047258537523,1270,0.008436858468341807,0.03476246936686992
MWG,POW,0.02193918258340677,1270,0.008436858468341807,0.03476246936686992
HPG,PLX,0.02177505891758802,1270,0.008436858468341807,0.03476246936686992
VIB,VHM,0.021768816242348166,1270,0.008436858468341807,0.03476246936686992
FPT,POW,0.021727610194779423,1270,0.008436858468341807,0.03476246936686992
VHM,HPG,0.021645943175472304,1270,0.008436858468341807,0.03476246936686992
BCM,HPG,0.021502795032369626,1270,0.008436858468341807,0.03476246936686992
SAB,VIB,0.021499866009508928,1270,0.008436858468341807,0.03476246936686992
MSN,STB,0.021316724235844298,1270,0.008436858468341807,0.03476246936686992
MWG,NVL,0.02125628682750369,1270,0.008436858468341807,0.03476246936686992
CTG,VIC,0.021236675134171268,1270,0.008436858468341807,0.03476246936686992
BCM,VHM,0.020784972603684615,1270,0.008436858468341807,0.03476246936686992
PDR,MSN,0.020615469556631183,1270,0.008436858468341807,0.03476246936686992
VRE,FPT,0.02057265434511102,1270,0.008436858468341807,0.03476246936686992
PDR,SSB,0.020568369530509223,1270,0.008436858468341807,0.03476246936686992
PDR,VIB,0.02053257449828294,1270,0.008436858468341807,0.03476246936686992
FPT,BVH,0.020462417980965597,1270,0.008436858468341807,0.03476246936686992
SAB,VRE,0.020394243046845784,1270,0.008436858468341807,0.03476246936686992
CTG,GAS,0.020339811042481948,1270,0.008436858468341807,0.03476246936686992
ACB,POW,0.020156900166844682,1270,0.008436858468341807,0.03476246936686992
MWG,VIC,0.020058918120855918,1270,0.008436858468341807,0.03476246936686992
BCM,VJC,0.0199304995461258,1270,0.008436858468341807,0.03476246936686992
BID,NVL,0.019742171238464667,1270,0.008436858468341807,0.03476246936686992
BID,PDR,0.019734584577410175,1270,0.008436858468341807,0.03476246936686992
VNM,PDR,0.01955954353314171,1270,0.008436858468341807,0.03476246936686992
FPT,HDB,0.01951619057026388,1270,0.008436858468341807,0.03476246936686992
HDB,VNM,0.019428804494550533,1270,0.008436858468341807,0.03476246936686992
HDB,SSB,0.019168751587925303,1270,0.008436858468341807,0.03476246936686992
VNM,VCB,0.01914681497031978,1270,0.008436858468341807,0.03476246936686992
VPB,BCM,0.019131583928099882,1270,0.008436858468341807,0.03476246936686992
CTG,POW,0.019102024163427878,1270,0.008436858468341807,0.03476246936686992
HDB,FPT,0.019097716920705388,1270,0.008436858468341807,0.03476246936686992
VIB,LPB,0.018956784862601772,1270,0.008436858468341807,0.03476246936686992
SSB,POW,0.018938955592044948,1270,0.008436858468341807,0.03476246936686992
SHB,SSB,0.018414611404263148,1270,0.008436858468341807,0.03476246936686992
SSI,POW,0.01838751730643562,1270,0.008436858468341807,0.03476246936686992
POW,NVL,0.018374669065201132,1270,0.008436858468341807,0.03476246936686992
NVL,SAB,0.01835851948789813,1270,0.008436858468341807,0.03476246936686992
SSB,MSN,0.01833743366125873,1270,0.008436858468341807,0.03476246936686992
NVL,MSN,0.01828370939498969,1270,0.008436858468341807,0.03476246936686992
SAB,BVH,0.018274656589240657,1270,0.008436858468341807,0.03476246936686992
LPB,PLX,0.01809931222178207,1270,0.008436858468341807,0.03476246936686992
NVL,STB,0.018035506282221725,1270,0.008436858468341807,0.03476246936686992
NVL,BID,0.017735114440905697,1270,0.008436858468341807,0.03476246936686992
BCM,FPT,0.017726224817796954,1270,0.008436858468341807,0.03476246936686992
CTG,VJC,0.0176679786475602,1270,0.008436858468341807,0.03476246936686992
TCB,HDB,0.01765704986884531,1270,0.008436858468341807,0.03476246936686992
BCM,STB,0.01757769306202306,1270,0.008436858468341807,0.03476246936686992
PLX,BVH,0.017574569256984418,1270,0.008436858468341807,0.03476246936686992
HPG,GAS,0.017564270302012908,1270,0.008436858468341807,0.03476246936686992
CTG,GVR,0.017290279058143287,1270,0.008436858468341807,0.03476246936686992
PDR,VHM,0.017262642220511992,1270,0.008436858468341807,0.03476246936686992
MWG,VHM,0.017227108105959843,1270,0.008436858468341807,0.03476246936686992
MWG,LPB,0.017084133064900087,1270,0.008436858468341807,0.03476246936686992
BID,POW,0.01702326868313797,1270,0.008436858468341807,0.03476246936686992
VPB,TPB,0.016714005919662434,1270,0.008436858468341807,0.03476246936686992
SHB,PDR,0.016509958965456928,1270,0.008436858468341807,0.03476246936686992
ACB,NVL,0.01638027783069207,1270,0.008436858468341807,0.03476246936686992
BCM,HDB,0.016282969789915835,1270,0.008436858468341807,0.03476246936686992
GVR,NVL,0.016172895779277496,1270,0.008436858468341807,0.03476246936686992
NVL,VIB,0.01563744767422559,1270,0.008436858468341807,0.03476246936686992
SAB,SSI,0.015360498849724014,1270,0.008436858468341807,0.03476246936686992
FPT,NVL,0.015210454004668694,1270,0.008436858468341807,0.03476246936686992
CTG,VNM,0.014724378850286435,1270,0.008436858468341807,0.03476246936686992
MWG,PDR,0.014677993361936537,1270,0.008436858468341807,0.03476246936686992
SSI,NVL,0.014616589692812543,1270,0.008436858468341807,0.03476246936686992
BVH,TCB,0.014200207912635765,1270,0.008436858468341807,0.03476246936686992
SSI,GVR,0.014014459941818824,1270,0.008436858468341807,0.03476246936686992
LPB,GVR,0.013825621717600267,1270,0.008436858468341807,0.03476246936686992
VJC,TPB,0.013736766643502651,1270,0.008436858468341807,0.03476246936686992
ACB,GVR,0.013645386561513373,1270,0.008436858468341807,0.03476246936686992
SAB,PDR,0.013536038927428162,1270,0.008436858468341807,0.03476246936686992
BVH,CTG,0.01346703542654426,1270,0.008436858468341807,0.03476246936686992
VHM,ACB,0.013293294585357884,1270,0.008436858468341807,0.03476246936686992
BCM,MWG,0.013061556193690649,1270,0.008436858468341807,0.03476246936686992
VRE,SHB,0.012973395056746106,1270,0.008436858468341807,0.03476246936686992
SHB,BVH,0.012763391673916047,1270,0.008436858468341807,0.03476246936686992
SAB,PLX,0.012587191910942597,1270,0.008436858468341807,0.03476246936686992
SAB,CTG,0.012481923595485611,1270,0.008436858468341807,0.03476246936686992
VHM,GVR,0.01242864929586096,1270,0.008436858468341807,0.03476246936686992
PDR,VCB,0.012283609128368234,1270,0.008436858468341807,0.03476246936686992
MSN,GAS,0.012029145405066721,1270,0.008436858468341807,0.03476246936686992
PLX,LPB,0.011936338913781874,1270,0.008436858468341807,0.03476246936686992
HPG,PDR,0.01183263109756627,1270,0.008436858468341807,0.03476246936686992
TPB,BVH,0.011729864610630525,1270,0.008436858468341807,0.03476246936686992
SSB,NVL,0.011545368794436683,1270,0.008436858468341807,0.03476246936686992
HDB,VHM,0.011512990857812877,1270,0.008436858468341807,0.03476246936686992
POW,PDR,0.01139779633791882,1270,0.008436858468341807,0.03476246936686992
VPB,PLX,0.011378175185484452,1270,0.008436858468341807,0.03476246936686992
GVR,VHM,0.011182460369412617,1270,0.008436858468341807,0.03476246936686992
BVH,NVL,0.010908804909754544,1270,0.008436858468341807,0.03476246936686992
PDR,TPB,0.010773670825858339,1270,0.008436858468341807,0.03476246936686992
BCM,ACB,0.010752261203663238,1270,0.008436858468341807,0.03476246936686992
SSB,BID,0.01074051509606555,1270,0.008436858468341807,0.03476246936686992
POW,TPB,0.010700107530709158,1270,0.008436858468341807,0.03476246936686992
VCB,BVH,0.010536957756993814,1270,0.008436858468341807,0.03476246936686992
PLX,VHM,0.010536027748700771,1270,0.008436858468341807,0.03476246936686992
NVL,VRE,0.010510024047622135,1270,0.008436858468341807,0.03476246936686992
PLX,MBB,0.010442833787825734,1270,0.008436858468341807,0.03476246936686992
FPT,SSB,0.010379377876864382,1270,0.008436858468341807,0.03476246936686992
FPT,ACB,0.01036181615949694,1270,0.008436858468341807,0.03476246936686992
BCM,VRE,0.010310811070318948,1270,0.008436858468341807,0.03476246936686992
VNM,POW,0.01015409418612867,1270,0.008436858468341807,0.03476246936686992
HPG,SSB,0.010140530276808057,1270,0.008436858468341807,0.03476246936686992
HDB,GAS,0.010111467927904627,1270,0.008436858468341807,0.03476246936686992
GVR,VRE,0.010102321731075392,1270,0.008436858468341807,0.03476246936686992
CTG,BVH,0.010023796745867841,1270,0.008436858468341807,0.03476246936686992
SHB,TPB,0.009535833890096601,1270,0.008436858468341807,0.03476246936686992
VHM,BID,0.009464149038437064,1270,0.008436858468341807,0.03476246936686992
TCB,POW,0.009338286412061247,1270,0.008436858468341807,0.03476246936686992
MSN,TPB,0.008903626149042942,1270,0.008436858468341807,0.03476246936686992
BVH,SHB,0.008801758227641177,1270,0.008436858468341807,0.03476246936686992
FPT,VJC,0.008709910136292187,1270,0.008436858468341807,0.03476246936686992
VJC,MWG,0.00861975755562261,1270,0.008436858468341807,0.03476246936686992
VRE,PDR,0.008363479895034498,1270,0.008436858468341807,0.03476246936686992
BCM,SSB,0.008319196518888461,1270,0.008436858468341807,0.03476246936686992
PLX,FPT,0.008222113389792618,1270,0.008436858468341807,0.03476246936686992
VIB,PDR,0.008175088552673238,1270,0.008436858468341807,0.03476246936686992
MBB,MWG,0.008046266410605352,1270,0.008436858468341807,0.03476246936686992
VHM,CTG,0.007922016841884982,1270,0.008436858468341807,0.03476246936686992
MWG,VCB,0.007693626619843741,1270,0.008436858468341807,0.03476246936686992
GVR,SAB,0.007680161030206634,1270,0.008436858468341807,0.03476246936686992
SAB,SHB,0.007593060261058326,1270,0.008436858468341807,0.03476246936686992
MBB,VIC,0.007385353850841714,1270,0.008436858468341807,0.03476246936686992
PLX,TPB,0.007329665685672282,1270,0.008436858468341807,0.03476246936686992
TCB,TPB,0.007325242849393732,1270,0.008436858468341807,0.03476246936686992
PLX,PDR,0.006959709031806316,1270,0.008436858468341807,0.03476246936686992
BID,VNM,0.006833954847443646,1270,0.008436858468341807,0.03476246936686992
PDR,VRE,0.006572733727842284,1270,0.008436858468341807,0.03476246936686992
STB,POW,0.0065218260272925654,1270,0.008436858468341807,0.03476246936686992
VCB,VJC,0.006409231350470002,1270,0.008436858468341807,0.03476246936686992
BVH,SSB,0.006362790589174772,1270,0.008436858468341807,0.03476246936686992
SAB,ACB,0.006315848210902253,1270,0.008436858468341807,0.03476246936686992
GVR,LPB,0.006214402446627076,1270,0.008436858468341807,0.03476246936686992
SSB,VCB,0.006144142387762397,1270,0.008436858468341807,0.03476246936686992
TCB,SSB,0.006113549886234804,1270,0.008436858468341807,0.03476246936686992
MWG,BVH,0.006052714255698977,1270,0.008436858468341807,0.03476246936686992
VRE,MWG,0.005985638583203556,1270,0.008436858468341807,0.03476246936686992
PLX,NVL,0.005777960488849931,1270,0.008436858468341807,0.03476246936686992
SSB,STB,0.00573664020452247,1270,0.008436858468341807,0.03476246936686992
SAB,BCM,0.00544146998868289,1270,0.008436858468341807,0.03476246936686992
VCB,TCB,0.005416633062339304,1270,0.008436858468341807,0.03476246936686992
VRE,NVL,0.0053240849145348434,1270,0.008436858468341807,0.03476246936686992
VRE,POW,0.005005488923336188,1270,0.008436858468341807,0.03476246936686992
BID,VIC,0.004780478453112025,1270,0.008436858468341807,0.03476246936686992
SAB,NVL,0.004492510054027843,1270,0.008436858468341807,0.03476246936686992
PDR,GVR,0.0043277429957688796,1270,0.008436858468341807,0.03476246936686992
SSB,SSI,0.004247953380480229,1270,0.008436858468341807,0.03476246936686992
GAS,LPB,0.004196072782655769,1270,0.008436858468341807,0.03476246936686992
SAB,BID,0.0040373583157720105,1270,0.008436858468341807,0.03476246936686992
MSN,HDB,0.00390737439897082,1270,0.008436858468341807,0.03476246936686992
VIC,HDB,0.0037740147962774806,1270,0.008436858468341807,0.03476246936686992
SSB,PDR,0.0035235062950937923,1270,0.008436858468341807,0.03476246936686992
PLX,VRE,0.003503769512072541,1270,0.008436858468341807,0.03476246936686992
VNM,SSB,0.0032906968919586,1270,0.008436858468341807,0.03476246936686992
SSB,MWG,0.00307611289907328,1270,0.008436858468341807,0.03476246936686992
BID,VHM,0.003060331300298813,1270,0.008436858468341807,0.03476246936686992
LPB,VIC,0.0030266563282981274,1270,0.008436858468341807,0.03476246936686992
MBB,VJC,0.0029396957822651615,1270,0.008436858468341807,0.03476246936686992
MWG,STB,0.0028362689954701814,1270,0.008436858468341807,0.03476246936686992
MWG,MBB,0.002824290286522313,1270,0.008436858468341807,0.03476246936686992
TPB,PDR,0.0025083557315417337,1270,0.008436858468341807,0.03476246936686992
BCM,VIC,0.002427034806043782,1270,0.008436858468341807,0.03476246936686992
GAS,SSB,0.0023946346005203623,1270,0.008436858468341807,0.03476246936686992
NVL,LPB,0.002347384931902674,1270,0.008436858468341807,0.03476246936686992
VCB,NVL,0.002293255878274447,1270,0.008436858468341807,0.03476246936686992
SSB,VRE,0.0018589439445397815,1270,0.008436858468341807,0.03476246936686992
BVH,BID,0.001757410968065809,1270,0.008436858468341807,0.03476246936686992
HPG,GVR,0.0017544216642568777,1270,0.008436858468341807,0.03476246936686992
FPT,HPG,0.0017096479000771048,1270,0.008436858468341807,0.03476246936686992
MBB,NVL,0.0014915364295382538,1270,0.008436858468341807,0.03476246936686992
VJC,SHB,0.001454624374238822,1270,0.008436858468341807,0.03476246936686992
BVH,VCB,0.0014474754555777736,1270,0.008436858468341807,0.03476246936686992
PDR,VNM,0.001273712870149879,1270,0.008436858468341807,0.03476246936686992
VNM,BCM,0.001204192430276585,1270,0.008436858468341807,0.03476246936686992
CTG,VHM,0.0011865847685732511,1270,0.008436858468341807,0.03476246936686992
SAB,MWG,0.0010477389834488982,1270,0.008436858468341807,0.03476246936686992
CTG,PDR,0.001019655860445834,1270,0.008436858468341807,0.03476246936686992
MWG,HDB,0.0008495536209021104,1270,0.008436858468341807,0.03476246936686992
NVL,TPB,0.0007396537163208983,1270,0.008436858468341807,0.03476246936686992
SSB,GVR,0.00045841935257007194,1270,0.008436858468341807,0.03476246936686992
VIC,SSB,0.00025419690816441687,1270,0.008436858468341807,0.03476246936686992
SHB,NVL,6.173820814581177e-05,1270,0.008436858468341807,0.03476246936686992
NVL,ACB,0.0,1270,0.008436858468341807,0.03476246936686992
VJC,ACB,0.0,1270,0.008436858468341807,0.03476246936686992
NVL,TCB,0.0,1270,0.008436858468341807,0.03476246936686992
BVH,PDR,0.0,1270,0.008436858468341807,0.03476246936686992
BID,GVR,0.0,1270,0.008436858468341807,0.03476246936686992
ACB,TPB,0.0,1270,0.008436858468341807,0.03476246936686992
ACB,VHM,0.0,1270,0.008436858468341807,0.03476246936686992
FPT,VHM,0.0,1270,0.008436858468341807,0.03476246936686992
LPB,NVL,0.0,1270,0.008436858468341807,0.03476246936686992
VHM,GAS,0.0,1270,0.008436858468341807,0.03476246936686992
BCM,NVL,0.0,1270,0.008436858468341807,0.03476246936686992
VCB,MWG,0.0,1270,0.008436858468341807,0.03476246936686992
MWG,TPB,0.0,1270,0.008436858468341807,0.03476246936686992
VIB,VRE,0.0,1270,0.008436858468341807,0.03476246936686992
MWG,VRE,0.0,1270,0.008436858468341807,0.03476246936686992
NVL,VPB,0.0,1270,0.008436858468341807,0.03476246936686992
SAB,FPT,0.0,1270,0.008436858468341807,0.03476246936686992
VNM,LPB,0.0,1270,0.008436858468341807,0.03476246936686992
VRE,TPB,0.0,1270,0.008436858468341807,0.03476246936686992
VNM,TPB,0.0,1270,0.008436858468341807,0.03476246936686992
SAB,TPB,0.0,1270,0.008436858468341807,0.03476246936686992
CTG,NVL,0.0,1270,0.008436858468341807,0.03476246936686992
LPB,PDR,0.0,1270,0.008436858468341807,0.03476246936686992
GAS,PDR,0.0,1270,0.008436858468341807,0.03476246936686992
STB,GVR,0.0,1270,0.008436858468341807,0.03476246936686992
PDR,MWG,0.0,1270,0.008436858468341807,0.03476246936686992
TCB,NVL,0.0,1270,0.008436858468341807,0.03476246936686992
VPB,NVL,0.0,1270,0.008436858468341807,0.03476246936686992
ACB,PDR,0.0,1270,0.008436858468341807,0.03476246936686992
BCM,PDR,0.0,1270,0.008436858468341807,0.03476246936686992
SSB,VHM,0.0,1270,0.008436858468341807,0.03476246936686992
SHB,VHM,0.0,1270,0.008436858468341807,0.03476246936686992
SAB,VHM,0.0,1270,0.008436858468341807,0.03476246936686992
SSB,BCM,0.0,1270,0.008436858468341807,0.03476246936686992
MWG,PLX,0.0,1270,0.008436858468341807,0.03476246936686992
NVL,HDB,0.0,1270,0.008436858468341807,0.03476246936686992
PDR,HDB,0.0,1270,0.008436858468341807,0.03476246936686992
NVL,VIC,0.0,1270,0.008436858468341807,0.03476246936686992
VHM,SSI,0.0,1270,0.008436858468341807,0.03476246936686992
PDR,GAS,0.0,1270,0.008436858468341807,0.03476246936686992
NVL,GVR,0.0,1270,0.008436858468341807,0.03476246936686992
HPG,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
LPB,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
MSN,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
NVL,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
VIC,PDR,0.0,1270,0.008436858468341807,0.03476246936686992
BID,VJC,0.0,1270,0.008436858468341807,0.03476246936686992
NVL,BCM,0.0,1270,0.008436858468341807,0.03476246936686992
MWG,BCM,0.0,1270,0.008436858468341807,0.03476246936686992
PDR,VIC,0.0,1270,0.008436858468341807,0.03476246936686992
NVL,SSI,0.0,1270,0.008436858468341807,0.03476246936686992
VPB,SSB,0.0,1270,0.008436858468341807,0.03476246936686992
VJC,SSB,0.0,1270,0.008436858468341807,0.03476246936686992
GVR,HDB,0.0,1270,0.008436858468341807,0.03476246936686992
HPG,LPB,0.0,1270,0.008436858468341807,0.03476246936686992
PDR,LPB,0.0,1270,0.008436858468341807,0.03476246936686992
PDR,CTG,0.0,1270,0.008436858468341807,0.03476246936686992
BID,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
SAB,POW,0.0,1270,0.008436858468341807,0.03476246936686992
ACB,SSB,0.0,1270,0.008436858468341807,0.03476246936686992
SSB,VJC,0.0,1270,0.008436858468341807,0.03476246936686992
GVR,SSB,0.0,1270,0.008436858468341807,0.03476246936686992
SSI,SSB,0.0,1270,0.008436858468341807,0.03476246936686992
SAB,SSB,0.0,1270,0.008436858468341807,0.03476246936686992
PLX,SSB,0.0,1270,0.008436858468341807,0.03476246936686992
NVL,SSB,0.0,1270,0.008436858468341807,0.03476246936686992
VPB,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
VNM,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
ACB,GAS,0.0,1270,0.008436858468341807,0.03476246936686992
SSB,MBB,0.0,1270,0.008436858468341807,0.03476246936686992
MWG,SSB,0.0,1270,0.008436858468341807,0.03476246936686992
PDR,POW,0.0,1270,0.008436858468341807,0.03476246936686992
HPG,POW,0.0,1270,0.008436858468341807,0.03476246936686992
VNM,VJC,0.0,1270,0.008436858468341807,0.03476246936686992
BCM,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
SAB,VNM,0.0,1270,0.008436858468341807,0.03476246936686992
LPB,VNM,0.0,1270,0.008436858468341807,0.03476246936686992
TCB,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
VIB,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
SSI,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
STB,BVH,0.0,1270,0.008436858468341807,0.03476246936686992
SSB,VPB,0.0,1270,0.008436858468341807,0.03476246936686992
VIC,POW,0.0,1270,0.008436858468341807,0.03476246936686992
VHM,POW,0.0,1270,0.008436858468341807,0.03476246936686992
SSB,ACB,0.0,1270,0.008436858468341807,0.03476246936686992
MWG,FPT,0.0,1270,0.008436858468341807,0.03476246936686992
