source,target,dqlike_val,dqlike_test,p_test,n_test,dqlike_test_lo_regime,dqlike_test_hi_regime,fdr_q,stable
HDB,VCB,-0.00023409740193678868,0.0001882358795749665,0.3269082853370087,189,0.00137370307608915,8.987075389136019e-05,0.5514618998656249,False
MWG,CTG,0.0013189095511021202,0.00018475774279718866,0.8917035261845975,189,0.0010346854158779007,0.00023400449512303416,0.929242887467902,True
SHB,BCM,-0.001545028841705885,0.00018383488818706975,0.8789330302132454,189,0.00034085033525487195,-0.0010814017726504482,0.9253771484598078,False
HDB,VPB,-0.0002286009680607472,0.00017517769363025308,0.16507755470569668,189,0.0008596296105425116,-2.873177358497008e-05,0.3979952003863372,False
BID,MWG,0.0017989414012029672,0.00016757446761911612,0.9675042184940602,189,-0.004266266122034212,0.0024137822621996263,0.9776884734255766,True
VPB,TPB,-0.0030278848411010597,0.00016252269673171175,0.815533211136988,189,0.0012127426124185492,-0.0004670599349514728,0.8915145662118625,False
VNM,CTG,-8.77679911047862e-05,0.00016094936263501714,0.4479551742826904,189,0.0003625690042896479,0.0002969949215706023,0.6480009096472891,False
VCB,VJC,0.0006248038966530475,0.00016028697290913164,0.8883181056096903,189,0.0008161810557938409,0.00114120606847171,0.929242887467902,True
FPT,MWG,5.5524751606223805e-05,0.00015746358397224835,0.07310495704337254,189,0.00014645818914275078,0.00014807421962677512,0.2581900824006736,True
FPT,VIB,-0.002205991872319303,0.00015508623980539017,0.7903640229225087,189,0.0017653437166567198,-0.001523534421174625,0.8776501136686499,False
GVR,VRE,-8.616806709646485e-05,0.00014161804540275332,0.3661142154670264,189,0.00047038061543228646,0.00014184124282182024,0.5846892165552904,False
HDB,SHB,-0.006625118512163769,9.471678366422285e-05,0.9798914721774088,189,-0.024811884810894226,0.0011888070817892861,0.9864303094559996,False
VCB,NVL,-8.248134766889447e-06,9.075306253331582e-05,0.00034707407000958033,189,-2.4092503330508385e-05,0.00017625502353625563,0.008144671509558152,False
TPB,BCM,-0.0009620001837823184,7.984608368418285e-05,0.7104636713789769,189,0.0002268199609735344,9.522510005463329e-05,0.8337038246624098,False
VJC,VIB,-0.027630214964294807,7.58141123756488e-05,0.9968128181187308,189,0.04070000279078666,0.018128188548938405,0.998704303542106,False
VHM,MWG,-0.00011615581869601399,7.493372286165513e-05,0.8715650367986605,189,-0.0012168398882880683,-9.279835425080834e-05,0.9222171130855565,False
HPG,VNM,-2.1960254501072126e-05,7.484662137269635e-05,0.13981708312389027,189,8.802666734819554e-06,9.468110232783874e-05,0.3680692193775766,False
HDB,POW,-5.614384119844128e-05,6.74802272836409e-05,0.4937693940520644,189,0.00037318070718126426,-5.821928110398441e-05,0.6791756609441846,False
VJC,CTG,1.8859767461152412e-05,6.590478185447821e-05,0.19479559606283367,189,1.189764015663286e-05,-5.132375890462396e-06,0.4285263969278265,True
GVR,POW,0.00015913219946015055,5.7018565962598756e-05,0.809692914121131,189,-0.000319583105962995,0.00014545817413790438,0.8897353978271741,True
CTG,TPB,-0.0002529899204073301,5.404824364207443e-05,0.33013917338320786,189,1.4236661884281521e-05,-4.244249425320051e-05,0.5551384826316361,False
TPB,VIC,-0.000588646293211793,5.364790091079922e-05,0.8881432432792526,189,0.001416718340342482,-0.00040116243613207885,0.929242887467902,False
TPB,LPB,0.0007585469868781797,5.281733425338406e-05,0.9795431069030531,189,0.0007779648287418728,0.0006016598549086982,0.9864303094559996,True
VPB,VRE,-0.0003935505336812456,4.730662678116728e-05,0.9584841039972388,189,0.004633610062537552,-0.001507193288784046,0.9713620094252248,False
BID,VPB,0.0001328548361519954,2.9897499786928255e-05,0.4093173151012622,189,-3.91007132668153e-05,8.89238040535279e-05,0.6143921892252883,True
FPT,STB,0.0013495208090603065,2.1726133532307477e-05,0.9418827626114563,189,0.00039836529375605336,0.00010482571034893904,0.9586768542848101,True
PDR,NVL,-0.0036074416513970763,2.0207672998390596e-05,0.9842516623572036,189,0.0026708147216537247,-7.52512923793185e-05,0.9898759575706735,False
SHB,STB,-0.00014699596788592004,1.9300897494051613e-05,0.6552774252520053,189,-3.9931172180252e-05,5.146241308583236e-05,0.7962864914454748,False
GAS,BVH,3.611142866929783e-05,1.8272680576308665e-05,0.7827828656748902,189,-0.000156362561498824,2.431046148877654e-05,0.8756554090600466,True
BVH,VNM,5.167565923691608e-05,1.6912473973691597e-05,0.21030767129087227,189,-1.0583073015091315e-05,2.4304311713031685e-05,0.4504764723796371,True
VHM,VPB,0.005999469826739799,9.615064000995423e-06,0.9981135448277105,189,0.0035105495443284117,0.0018559103666444872,0.9990596240171207,True
VPB,VIC,7.313991920145534e-05,-3.0943806606506366e-06,0.9748851727760325,189,-0.00011096182083274453,-0.00027090747232769586,0.9832652745477461,False
HDB,VIB,0.002534574270619061,-3.639137840877767e-06,0.9963825812954702,189,-0.007314449334424855,0.0005568727287093351,0.998704303542106,False
BID,STB,0.008026199431111002,-3.957746961718281e-06,0.9996455493506441,189,0.002951733314437932,0.0041355613619832535,0.9996455493506441,False
TPB,PDR,0.0001857072354775653,-1.123480751819887e-05,0.9932634750545053,189,-7.269556987588022e-06,-0.0011240332260690406,0.9970401422600357,False
SAB,NVL,3.41168901491112e-05,-1.761680339973312e-05,0.8779353804096541,189,0.0002630568677238321,-8.566678919209656e-05,0.9252492631862222,False
GAS,SHB,-1.975689839072228e-05,-5.290270007031436e-05,0.011472722425893476,189,-6.289948310147508e-05,-0.00010382955459544055,0.08298078686125693,False
SAB,BCM,0.01171949266764901,-7.734164913100382e-05,0.9918275167253605,189,-0.019765832207185575,0.0009976999890399403,0.9965460110960805,False
SSB,ACB,-0.0031084373870380747,-7.899480352933427e-05,0.8778661344215898,189,0.0009413424659994174,-0.0012090035171890524,0.9252492631862222,False
BVH,TCB,0.001328553902675468,-8.315236131569333e-05,0.9056917210307561,189,-0.0012283625181199408,0.0003481408028465083,0.9339945873129673,False
TPB,VHM,0.0006616628082885768,-8.435926666308717e-05,0.8216784826915153,189,-0.000393606534490909,6.282191299317175e-05,0.8954514733975647,False
FPT,GVR,2.7794995656754375e-05,-8.511955867728522e-05,0.3600185851883919,189,1.7274479346751637e-05,-0.00015010608944986456,0.58042690986098,False
FPT,HPG,0.0035658259375710606,-8.798392927512441e-05,0.9025065657439906,189,0.0015737659272636816,0.00031032358077728243,0.9316196807679903,False
VJC,TPB,0.0016119721790378034,-8.903088114303825e-05,0.9140986489665083,189,-0.0020274776426945527,-0.0003059398588474593,0.9389962775375805,False
GVR,GAS,0.0016127372035163083,-9.095560729872704e-05,0.9647535512968268,189,-0.00415407981763063,-0.0013660977721225752,0.9758426725761007,False
POW,SSI,0.00207616629833034,-0.0001000916474155879,0.9111921600175243,189,-0.0027817383970698993,0.00024547589073922705,0.9371793879895919,False
SHB,TCB,-0.00674493135712148,-0.00010359308679755063,0.942335771541319,189,0.002385969697382584,-0.002361043645479194,0.9586768542848101,False
HPG,BID,0.0033110259640125803,-0.00010402573336436771,0.8922843635345196,189,0.00042942607023117586,-0.001580255551869557,0.929242887467902,False
POW,VIC,-0.00024673462724940067,-0.00011718751292917011,0.001932299008894142,189,-0.0003365333104127344,-2.4584532321618202e-05,0.023187588106729707,False
FPT,BID,0.0034375779581790355,-0.0001337474538010635,0.5519673888072676,189,0.0006998432352296246,-5.108931930162525e-06,0.7178295105670869,False
PDR,VRE,0.002744633854448638,-0.00015122378354975963,0.9746822608095427,189,0.017890715601319385,-0.007853171323866778,0.9832652745477461,False
MSN,SSB,0.0015609515181830547,-0.0001545218762708769,0.9324813475265794,189,0.0017592682645818148,-0.001037315899700209,0.9518942095097931,False
BID,TPB,-0.0005773743348783392,-0.00015810722842658033,0.5681140264907891,189,0.0005126218478024747,-0.0008150694235293198,0.7271859539082101,False
ACB,MBB,-0.003623365047708554,-0.00016192473210717054,0.921790911886205,189,0.00044709017791618735,0.002286175734139426,0.9459778454342396,False
POW,GVR,0.0020658814026560546,-0.0001761169464825204,0.8935971195368785,189,0.0005230898374382509,-0.00044498486274819314,0.9296931608186637,False
SHB,VRE,-0.00032592319479323475,-0.00017629781823170183,0.253195274448673,189,-0.001430975746062646,0.0003766762219678382,0.48880111484058264,False
STB,MSN,-0.001209283205375304,-0.00020041791624879032,0.8207507941154457,189,-0.002803815112998187,-0.0002944101496579839,0.8953645026713953,False
TPB,MWG,3.7616299121451885e-05,-0.00020799166141091378,0.4810026525399982,189,-5.83277639046309e-05,-0.0006152053295859005,0.6683247114136246,False
VCB,TPB,0.0003191715985618039,-0.00021224219776146423,0.21867708517826437,189,8.603356723325683e-05,-0.0006592332379421486,0.45643062085932196,False
SAB,GVR,-0.007085036850250084,-0.0002490698096800288,0.9442545211508306,189,0.00763052506691223,-0.002589555175991634,0.9597043063862148,False
ACB,HDB,0.0001226921067378063,-0.00026890542652137676,0.5900768105027167,189,-0.0007482712435812223,-0.00031150623831082395,0.7439128609404159,False
MSN,FPT,-0.005377284784387187,-0.0002689442156209564,0.9233756717519772,189,-0.0071350401400472885,0.0019350138546889429,0.9466841838544543,False
ACB,TPB,0.000751450912173112,-0.00027801820880536346,0.3941176334676463,189,0.0001496286441756922,-0.0008077057933376901,0.6049247397410384,False
SSB,MWG,6.582908006655082e-05,-0.00028118104893771,0.842830206402119,189,-0.0014399364438110406,-0.002231204200206555,0.9072667665246053,False
TPB,ACB,0.0007281362148871065,-0.0002815338394857671,0.6845687098547513,189,-0.000504913279103969,0.0004936915352089536,0.8119591061736301,False
VCB,HPG,-0.002595997003277483,-0.00029744071993450096,0.7751211573686257,189,-0.0011150719608906568,0.0006366558742113233,0.8726310684235276,False
VCB,PDR,0.0007086254512480732,-0.00030400956733993826,0.33224217011391594,189,-4.5167770324838764e-05,-0.0008930393640147602,0.5560185921399291,False
MSN,VCB,-0.025579091105911878,-0.0003257809760834813,0.931339210414525,189,0.0054022127403828835,0.0036925965606178614,0.9518942095097931,False
CTG,FPT,0.0004914590510339021,-0.00035049766423089356,0.5177074242331693,189,0.001857009359193884,-0.000867089582094786,0.6929011913691087,False
CTG,BVH,0.0015330747281189652,-0.0003543458378364444,0.8480794537566764,189,-0.010154599177541291,0.0012302658600332162,0.9110599218383013,False
POW,MBB,-0.00848055786616391,-0.0003577955875818914,0.8900719519744044,189,0.0019863445912057577,-0.0042492327771175755,0.929242887467902,False
MWG,TPB,0.0007309722889454018,-0.0003653343521835016,0.1422085620322455,189,-0.00023308169514797418,-0.0001599124200030754,0.3680692193775766,False
PLX,BVH,-0.0014054076557881226,-0.0003793862496225529,0.9110341745239757,189,0.0005068832764786646,-0.0025644140264635684,0.9371793879895919,False
STB,LPB,0.0006296547011257435,-0.00040004309355867507,0.7219779355433875,189,0.0006399771928850661,-0.0006090702014849083,0.8424405524130576,False
SSB,STB,-0.0002866896087799775,-0.00040450094665614076,0.08711748509003685,189,-0.0009786876104594389,-0.0001446986578385372,0.28284790493547085,False
NVL,GVR,-0.0023525658511489764,-0.0004104422381706619,0.9324688786615314,189,-0.003484599488085327,-0.0019532592675236206,0.9518942095097931,False
SAB,SSI,0.00021652748810295397,-0.00041225469564260485,0.4561323589783514,189,0.00033361614408657927,-0.0008576210742821398,0.6513818477947344,False
VPB,STB,0.0015071805855106076,-0.00042153399762022816,0.7411628638865129,189,-0.0015787251002886693,-0.000267037733978077,0.8560081763497499,False
VCB,GAS,-0.16509986516723485,-0.00042697482811715953,0.955039959923242,189,0.00790247395317174,0.00037886475035017124,0.9688013426310697,False
STB,VIC,-0.006557856692559061,-0.00045491917065028944,0.8625013544616713,189,0.019076102870263213,-0.00219769969400782,0.9175356472194257,False
MWG,BVH,-0.0003261655501871733,-0.0004597478688239605,0.5254619769368368,189,-0.00184832893048259,0.0009454757499558512,0.6990403965403511,False
POW,VHM,-0.0001991205168315792,-0.0004803776022926353,0.026667439872756736,189,-0.0018251828541325787,0.00015956452287562732,0.14821482371384798,False
BID,HDB,-0.00012010324524426217,-0.0004963849711072677,0.8848234475186855,189,-0.0030447697961300648,0.0011577558277666763,0.929242887467902,False
MSN,SHB,0.00011083693040840915,-0.0005062306917354863,0.01170186771392309,189,-0.0006030924009729933,-0.0009078997295863811,0.08406239663879445,False
STB,VHM,-0.0034161740232285464,-0.0005117891544635035,0.734416712517371,189,-0.0008530205103228772,-0.0012913669971910072,0.8503907092927916,False
VNM,BID,-0.001533854136938705,-0.000524364447734784,0.33801736089174667,189,-0.003700238256719235,0.0005438099945141537,0.5594770111311669,False
TPB,BVH,0.0007446429749561586,-0.0005292927124007687,0.011178709160410385,189,4.466032743289938e-05,-0.0007610241074749717,0.08242488309683933,False
VPB,MBB,-0.012931413774958133,-0.0005339629489807248,0.8905443380250041,189,-0.01738061735132318,-0.0027481580608277323,0.929242887467902,False
VCB,SSI,-0.0024790778686496462,-0.0005537365537527992,0.8973875243272655,189,-0.00558381542130153,0.010822546879981824,0.92984014233294,False
TPB,HDB,-0.003087294419521325,-0.000562639636624938,0.608676005711971,189,0.0014861588356148592,-0.0033309392989049414,0.7561904259198133,False
VIB,LPB,-0.000394496891469537,-0.0005767571978415357,0.5243346667416267,189,-3.074213568429185e-05,-0.0008831812373202688,0.6990403965403511,False
GAS,MWG,0.00021145494777470962,-0.0006156102879935397,0.8080675069145713,189,0.003435446015304966,0.0006381042615370874,0.8890533015152183,False
BCM,NVL,0.0002474433804937454,-0.0006249725055636629,0.7999199249088584,189,0.000519301111196746,-0.0013058027016628556,0.8835935572215006,False
FPT,PDR,0.005638017224915497,-0.0006359688970296901,0.8243107216461524,189,-0.00018435971503971693,-0.0028765958000793105,0.8965822118357798,False
SHB,HDB,-0.00502963784549931,-0.0006559963287134652,0.6858593965027254,189,0.004842997790083958,-0.0018622256855339908,0.8119591061736301,False
FPT,MSN,-0.003451786108778085,-0.0006645207233396425,0.7871355798198384,189,-0.00471048354741832,0.002216507578958917,0.8773804782817237,False
TPB,TCB,-0.002597770177422173,-0.0006698145508543153,0.6632143762897131,189,-1.8956802363323534e-05,-0.002641535474570489,0.8019553273858878,False
VHM,CTG,-0.0002764606973182245,-0.0006885667818674918,0.9265445621908233,189,-0.003264920343664146,-0.0060986060153396665,0.9490116951246453,False
BCM,MWG,-0.006347097767970572,-0.0006920943605114848,0.8962982147011609,189,0.004667857182567003,0.0008222137603727702,0.92984014233294,False
VIB,VPB,0.008418965520588118,-0.0007422494601101142,0.7232855138638765,189,3.1192146912384366e-06,-0.002445909215267626,0.8430347711261078,False
VIB,VHM,0.0014286462369871643,-0.0007504447723442657,0.4390117913141933,189,0.00047045543427227666,0.001096046688648991,0.6407267896074553,False
CTG,VHM,0.0029139848421097106,-0.0007574034361167425,0.4328466873066798,189,-0.003152918018106632,-0.0007736356953551808,0.6374980499244824,False
CTG,BCM,0.002414470437706464,-0.000764128223058749,0.8053157672297552,189,0.002720465209564327,-0.00230932923516897,0.8885140633115802,False
LPB,PDR,-0.0006067338823876861,-0.0007656212922069077,0.326072545027031,189,9.887076159514896e-05,-0.0007634580963600048,0.551377991090681,False
HDB,VRE,0.001335644918204543,-0.000789286867201192,0.6965045576829539,189,-0.009805297849902172,-0.0023626568565554835,0.8227167929677844,False
SHB,SSI,0.00025274808709965075,-0.000792376116638145,0.24616574284462198,189,0.0002515034502290958,-0.002111714348302477,0.48074807101251577,False
VPB,TCB,0.006341248551652837,-0.0008180994255852083,0.710122767911859,189,-0.005865046268434227,0.0036042918784050643,0.8337038246624098,False
FPT,VJC,-0.012230526934619054,-0.0008282384744766567,0.5945542204869478,189,0.0007115081061164985,-0.0017538149191070323,0.7453581738577151,False
MBB,GVR,-0.000957668283823964,-0.000828757097124577,0.6534278321418018,189,-0.001348846446968499,-0.00010069796879633297,0.7958705775567966,False
HDB,MSN,-0.05388622166638672,-0.0008314046246179879,0.7517667315280457,189,0.013520436390728174,-0.0011567980325671347,0.8617858078941018,False
PLX,BCM,0.0015596212978796194,-0.00084211592402086,0.5508337329165134,189,0.0017099959545968657,-0.0022785525353524387,0.7178295105670869,False
MSN,PDR,-0.000464956149921801,-0.0008571832446217112,0.35010620566978506,189,-0.0005826082842430469,-0.001598139845722768,0.5696643346491418,False
LPB,MBB,-0.013611138494316381,-0.0008618748845279755,0.8255948750021495,189,-0.006237165902511587,0.004962426431545667,0.8969425802492488,False
SSB,VPB,0.0022745869858591394,-0.0008707462042863702,0.7141452901726273,189,0.0025275702177465107,-0.0023533325071260235,0.8354014857763021,False
MBB,PDR,-0.0022442752172681215,-0.0008819295265245239,0.8885810019967123,189,0.0007696443196064772,-0.006715921859423992,0.929242887467902,False
SSB,VNM,-0.0016792852119312165,-0.0008854238104261843,0.10784146325161038,189,0.0006100865118273902,-0.001584562645312381,0.3253731005534302,False
LPB,VHM,2.8241570937732814e-05,-0.000888380356137874,0.05626826613944093,189,-0.0032631154565564645,0.00035467825561222695,0.22338078587687826,False
TPB,VNM,0.00036215091372912025,-0.0009094957431603031,0.5650422115293011,189,0.0005929713688887616,-0.0024100650088345246,0.7241846887039427,False
POW,FPT,2.3625198305790088e-05,-0.0009203945608516666,0.12831434384651405,189,-0.0015955264491531508,-0.00013917352394014382,0.3528644455779137,False
SHB,VIC,-0.005320138549900568,-0.0009217663838276848,0.41033146154718975,189,-0.014202356250657211,0.00280142794953611,0.6146241466579182,False
SSI,PDR,-0.0051504124926155265,-0.0009365334874632001,0.7456231709969582,189,-0.0008276196581137541,-0.0005637720158291233,0.8590169348396517,False
LPB,POW,-0.0033881989844880933,-0.0009385574022134519,0.7538390614278275,189,0.008023397865785886,-0.002728440195931657,0.8622004213760321,False
SHB,VJC,-0.008824952131576967,-0.0009573473502699558,0.8244141360724832,189,-0.040808428292014934,0.005172016090972966,0.8965822118357798,False
LPB,VPB,0.001716423084333797,-0.0009600691786661609,0.18436476633006235,189,-0.004869641891179055,-0.0009658507519812395,0.4212501634671022,False
VPB,HDB,-0.011285928793223833,-0.0009772401472983043,0.7512934546819633,189,0.00800224139056499,-0.0029902523321139237,0.8617858078941018,False
POW,VPB,-0.009904511482974939,-0.000978650564776017,0.4818367424835776,189,-0.0008438677090851221,-0.0010371549587394914,0.6683247114136246,False
SSI,HDB,0.014446399086542374,-0.0009863607498127307,0.7953347499660387,189,0.006475469662086486,-0.00015230636140829227,0.8801198195332102,False
VJC,MBB,-0.0006233192809043678,-0.0009893908196452993,0.11576095320713861,189,-0.0010973395054085123,-0.0006375396565973843,0.338624838190411,False
BCM,VHM,-0.0005026951848450302,-0.001005259913397258,0.2711970968905859,189,-0.009088411165917243,-1.2797510648156934e-05,0.5065779062881822,False
FPT,ACB,-0.043917078996087634,-0.0010104583553316084,0.6838401631894513,189,0.0029109602759349374,-0.004755024228347273,0.8119591061736301,False
MSN,ACB,-0.29450861270604844,-0.00101937752642734,0.899021577009405,189,-0.004320791393483137,0.011094582543041583,0.92984014233294,False
LPB,PLX,-0.00044666039836160454,-0.0010490513903200396,0.34449514535707265,189,-0.00025454559590604164,-0.0036558363585956375,0.5657649665584272,False
SAB,VHM,0.0009118762993141735,-0.001075967900024684,0.5953147773481658,189,0.004521122911351405,-0.0014137721074169915,0.7453581738577151,False
PLX,GAS,0.0002582511603672427,-0.0010820718563442262,0.18884685006770832,189,-0.0005686566121727354,-0.0017260546727848342,0.42502029663563573,False
VPB,SAB,-0.0035710671814198356,-0.0010969367166379948,0.5043675428491929,189,0.002121074774868459,-0.0009103089278879014,0.6846929650921016,False
STB,SAB,-0.007033311123451452,-0.001099992656380566,0.8821267257953685,189,-0.02178600801291162,0.002790608563146184,0.9278145641831765,False
TPB,SAB,-0.003523047878883054,-0.001106267467362829,0.3859669296523545,189,-0.00270393101150902,-0.0014953340471017347,0.5977341600116363,False
VRE,STB,-0.00045082361304795316,-0.001116894181415801,0.026314306494986162,189,-0.002736434617268224,-0.0007418063995267676,0.14702596644817664,False
SHB,LPB,-0.0035696100670539713,-0.0011180710703772216,0.5002661080421932,189,-0.000472410530902323,-0.00180397947537455,0.6807744975419536,False
PDR,VJC,0.0006664775359787572,-0.0011415399046815866,0.4753411801764496,189,-0.006033340697991829,0.0008629928808995569,0.6658642224496252,False
BID,VNM,0.001699174265632771,-0.0011453140030370285,0.730717068078041,189,-0.0001858795854753903,-0.007596738522886538,0.8487267608293785,False
HDB,GVR,0.004516864789622633,-0.0011612506706453998,0.6164972761012552,189,0.005794552714490908,-0.00494286012768116,0.7632135094524332,False
BCM,PDR,-0.002296149478759184,-0.001216075344455566,0.5650835070947431,189,-0.0034994700280671755,-0.00254725300268233,0.7241846887039427,False
MWG,LPB,-0.0001323473223216539,-0.0012187106319819768,0.5398805036772619,189,-0.0001956314537163828,0.0004211977750759315,0.710865102098739,False
SSB,PDR,0.0002474298731291246,-0.001251967632666558,0.18548050613689773,189,0.00016061645732859953,-0.001464171173003911,0.4212501634671022,False
GAS,LPB,-0.001290319658004104,-0.0012572186454966605,0.5818148613785261,189,0.0009077935287900129,-0.002456496406089589,0.7402367392960525,False
SSB,TCB,0.00546928274557521,-0.0012654609968309968,0.27623613002897984,189,-0.002902745675811058,-0.0014621231453510262,0.5099743938996552,False
VJC,ACB,-0.0015937369548616569,-0.0012661974280022135,0.36851286971933606,189,-0.003394634685872977,-0.003615309440625455,0.5860686602765345,False
NVL,VJC,-0.0071877181216843476,-0.0012759835116307359,0.5356613891391135,189,-0.010489384350513031,-0.0004196439843602818,0.7083994921323429,False
MWG,SSI,0.0029307957279730945,-0.0012768822198286436,0.5149819156190019,189,-0.0025798667461428447,-0.0013634515922167983,0.6918841003736209,False
LPB,GVR,0.00046572503297401474,-0.001287175183311602,0.5607983337482224,189,-0.0022891911327803326,-0.00600409036628821,0.7233195895692655,False
SSB,BCM,0.0006850198401578693,-0.0012874125099034215,0.22291093327989134,189,0.001303349881662319,-0.0016361580399831103,0.4597537998897759,False
VJC,SHB,0.0032531303237701564,-0.0013191283423668841,0.24510501615832,189,-0.004656574208700104,-0.0018612784273826844,0.48020574594283105,False
FPT,NVL,-0.0006980652696470667,-0.0013305654847155606,0.17126522915529208,189,-0.0008529619963457801,-0.0008710357225357121,0.4098466247649299,False
SSB,VJC,0.008143206283922084,-0.0013408697603336905,0.467465523762083,189,-0.0013237522555050174,0.0016192712557125484,0.6607989920729735,False
MWG,ACB,0.029926112434476626,-0.0013594398842653114,0.6760349067018647,189,-0.003948131609817241,0.003898627203210256,0.8085121975970526,False
VCB,STB,-0.002455677592507814,-0.0013701567761007123,0.6150948383446954,189,-0.002418675339763576,-0.0012874596736700053,0.7623710672441295,False
ACB,NVL,-0.0007905423972725333,-0.0013776605985188948,0.16386208625262608,189,0.000515859097242466,-0.00356119153419274,0.39778934042016817,False
MBB,LPB,-0.005761494995691236,-0.0014406009559750133,0.7669675641367704,189,0.0037528210620822234,-0.001836271086406709,0.8662221900838818,False
VHM,VNM,-0.0020150426127267486,-0.0014513949868976016,0.2473831706386534,189,0.00244127704526752,-0.003394955971369972,0.4814671175704739,False
SAB,VPB,0.005095171724657808,-0.0014716364194617359,0.6856439918891898,189,0.006815679549303633,-0.0020217950391046772,0.8119591061736301,False
HPG,MWG,-0.0002567800297333166,-0.0015191260045643803,0.2935689654854104,189,-0.002099016430241052,-0.002710934358039649,0.5219003830851741,False
LPB,BVH,-0.0023432776827768606,-0.0015506990978091772,0.0746733227056414,189,0.0040861330278132105,-0.0036106039093283812,0.26110936681177926,False
TPB,SSI,-0.0012974965143865167,-0.001566357528792616,0.0642794024162069,189,-0.001198349217480621,-0.002662657853519721,0.23985529664846109,False
VPB,VHM,0.0007159368279935203,-0.0015743376536378154,0.024818363006362386,189,-0.004652244713449849,-0.001606624779732515,0.14015075580063466,False
VNM,MSN,-0.004570705958709526,-0.001629340311443825,0.9114424540391202,189,-0.03791877321178004,0.01325741158897007,0.9371793879895919,False
VNM,STB,5.9482341919817936e-05,-0.0016501023072240386,0.3691224253119515,189,0.003337385597648912,-0.0015065251570517714,0.5861553099690539,False
VIB,VIC,-0.002198294384498066,-0.0016574280170341287,0.010640656035915474,189,-0.006239188800138495,0.0009740448958571225,0.08242488309683933,False
VNM,MWG,0.00028947966501359946,-0.0016661846064191168,0.19326970263440027,189,0.0018006876858077114,-0.0028685754855957463,0.4285263969278265,False
POW,MWG,0.0064228227108872925,-0.0016701165541871742,0.7805223438656959,189,-0.0038024225220321005,-0.010393525308882788,0.8747576562001019,False
MWG,HDB,0.008682256919120295,-0.0016881225432773643,0.6596552889186776,189,-0.0003676829894966427,-0.004693063193995193,0.7997657693434255,False
FPT,VHM,-0.003373462542884588,-0.0017471088150608565,0.20329404741051676,189,-0.009453199043234972,0.0007207806111725864,0.43948402203723835,False
BID,GAS,-0.0033961681320055417,-0.001750697438913133,0.5263297590714301,189,-0.003177035899843017,-0.002616653734295365,0.6991248120495978,False
GAS,STB,-0.006728233874891913,-0.001751277900493638,0.7884792366376475,189,0.015147719714178753,-0.0030649924611609006,0.8773804782817237,False
PDR,VNM,0.005699983493449526,-0.001758897410794302,0.5461957636523039,189,0.0005377078551063619,-0.0006131775484849686,0.7140447384778259,False
SSI,POW,-0.0013101746521590788,-0.0017901213745010007,0.33612878354718634,189,-0.0034846417428528566,-0.0016712757566421446,0.5594770111311669,False
BVH,MWG,-0.005294545693608898,-0.001791103446634475,0.5994016712506988,189,-0.00459190552079698,-0.003065883166943572,0.747305979741131,False
ACB,BCM,-0.03496957791390423,-0.0018025953858533637,0.7304917967786506,189,-0.005732929555266097,-0.0010584543405371333,0.8487267608293785,False
STB,SHB,-0.005808244641101973,-0.001809416293408789,0.31654390862036147,189,-0.008260381647892745,0.000454917795940574,0.5408905623027537,False
MBB,TPB,0.0001366992250946939,-0.001819575124093198,0.0016665735605663078,189,2.5017095534274337e-05,-0.003320880483706938,0.020821272124536636,False
MSN,BID,-0.032388697837652816,-0.0018435383161835343,0.5134453076763528,189,0.0049578546477247465,-0.00031396309517687696,0.6915793940130466,False
HDB,PLX,0.0013694278431312283,-0.0018547654022892362,0.427683992098576,189,-0.01794338718238503,0.0005141132661586772,0.632541030330667,False
VIB,VRE,-0.0009181166344740983,-0.001863195309465334,0.0006594338060040847,189,0.00047763427899112366,-0.002506065738753956,0.01151020861436639,False
CTG,HDB,-0.0017364608414268574,-0.0018664111026076263,0.372232403939766,189,0.0023118889919047534,-0.005342071724430528,0.5865788435112324,False
CTG,VRE,-0.002357360295673455,-0.0018704702131852804,0.11046578084165265,189,0.0009485144062433615,-0.0013081500398342335,0.3304585398549156,False
POW,HDB,-0.002362935410287526,-0.0018726101049719593,0.3738329182604729,189,0.001759076234472612,-0.0007715281421616737,0.5865788435112324,False
HPG,HDB,-0.005875415737492126,-0.0018743124192668068,0.7502040223561679,189,-0.006163758578395895,-0.0028492700690961634,0.8617858078941018,False
ACB,SHB,0.0039025341160054605,-0.0018758836119676882,0.2807200284985839,189,-0.00039183737961631107,-0.007725801377750032,0.5116826726887433,False
SSI,FPT,0.0036761559282627097,-0.0018893080912572283,0.30105228412838353,189,-0.00431477845465591,-0.0027157698360102643,0.5243813938895423,False
POW,CTG,-0.01331079824001776,-0.001891529224600942,0.7556616617318686,189,-0.0007484334455220565,0.0010144611482507645,0.8622004213760321,False
VRE,SHB,-0.0007735998983208158,-0.0019021971010316368,0.1816677733009831,189,-0.00830158915635476,-0.0008034190186630501,0.42068667663485776,False
HDB,MBB,-0.005410372700423834,-0.0019081680769609812,0.34732994778171294,189,-0.0025382608550162276,0.001658690336307854,0.5670342481274986,False
CTG,PDR,-0.00519457314574335,-0.0019274762402160133,0.2864035716870201,189,0.0015616444132276809,-0.002640074789868943,0.5161129209923092,False
SHB,CTG,-0.005528675909015162,-0.0019368934552034896,0.05619941715445933,189,-0.0004674138158522911,-0.0030507503789296434,0.22338078587687826,False
